"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",75,19102
"2",2," Vielen Dank.","","","01",75,19102
"3",3," — Das Wort zu einer Kurzintervention hat der Kollege Hebner.","","","02",75,19102
"4",4," Die Betonung liegt auf kurz.","","","03",75,19102
"5",5,"Martin Hebner:","","","04",75,19102
"6",6,"Herzlichen Dank, Herr Präsident.","","","05",75,19102
"7",7," — Herr Dr.","","","06",75,19102
"8",8," Nick, eine ganz kurze Bemerkung.","","","07",75,19102
"9",9," Wir hätten bei dem Thema „70 Jahre Europarat“ gerne ein Wort von Ihnen gehört zur Korruptionsaffäre, die den Europarat massiv erschütterte.","","","08",75,19102
"10",10," Die Korruptionsaffäre betrifft Ihre Fraktion, Ihre Partei.","","","09",75,19102
"11",11," Ihre Kollegin Frau Karin Strenz — es geht hier um 30 000 Euro — nahm einen Auftrag einer Firma aus Aserbaidschan entgegen, einer Firma, die übrigens einem Kollegen von der CSU, Eduard Lintner, gehört.","","","10",75,19102
"12",12," Die besagte Kollegin hat den Europarat in eine massive Krise geführt.","","","11",75,19102
"13",13," Sie hat im Europarat lebenslanges Hausverbot.","","","12",75,19102
"14",14," Ich möchte auch klarstellen, dass das Präsidium natürlich schon Maßnahmen ergriffen hat.","","","13",75,19102
"15",15," Aber gleichwohl wären von Ihrer Seite ein paar Worte zu dieser massiven Krise sinnvoll gewesen.","","","14",75,19102
"16",16," Bitte seien Sie so nett, und äußern Sie sich dazu.","","","15",75,19102
"17",17," :","","","16",75,19102
"18",18," Herr Kollege Hebner, in dieser Frage brauche ich von Ihnen nun wirklich keinerlei Belehrungen.","","","17",75,19102
"19",19," Wir haben als Deutscher Bundestag, als CDU/CSU-Fraktion und auch in der Parlamentarischen Versammlung den Korruptionsskandal umfassend aufgearbeitet.","","","18",75,19102
"20",20," Es gab einen Expertenbericht, es gab klare Entscheidungen derDr.","","","19",75,19102
"21",21," Andreas NickParlamentarischen Versammlung und ihres Geschäftsordnungsausschusses.","","","20",75,19102
"22",22," Es gibt eine klare Entscheidung des Präsidiums des Deutschen Bundestages.","","","21",75,19102
"23",23," Soweit ich weiß, ist auch bei einer Staatsanwaltschaft eine Anzeige anhängig, die diese Frage hinsichtlich weiterer rechtlicher Auswirkungen prüft.","","","22",75,19102
"24",24," Ich habe im Übrigen, ebenso wie der Kollege Schwabe, bei verschiedenen Gelegenheiten auch hier im Plenum des Deutschen Bundestages zu diesem Korruptionsskandal Stellung genommen.","","","23",75,19102
"25",25," Dass Sie die Beratungen zum Thema ,,70 Jahre Europarat“ mit dieser Diskussion überschatten wollen, zeigt nur den destruktiven Charakter, mit dem Sie diesem Thema begegnen.","","","24",75,19102
"26",26," Sie versuchen doch nur, von ihren eigenen Parteispendenaffären abzulenken, statt sich der Verantwortung für diese Organisation zu stellen.","","","25",75,19102
"27",27,"Vielen Dank.","","","26",75,19102
"28",28," Vizepräsident Dr.
 Hans-Peter ","","","27",75,19102
