"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",106,19114
"2",2," Vielen Dank.","","","01",106,19114
"3",3," — Herr Luksic, bitte.","","","02",106,19114
"4",4,"Oliver Luksic:","","","03",106,19114
"5",5,"Vielen Dank, Frau Präsidentin.","","","04",106,19114
"6",6," — Herr Staatssekretär, die Äußerung des Ministers in der „Hannoverschen Allgemeinen Zeitung“ war etwas unklar.","","","05",106,19114
"7",7," Für mich ist die rechtliche Situation relativ eindeutig.","","","06",106,19114
"8",8,"Sie haben eben den Betreibervertrag dargelegt.","","","07",106,19114
"9",9," Ich darf auch 30.","","","08",106,19114
"10",10,"5.","","","09",106,19114
"11",11,"4 zitieren:","","","10",106,19114
"12",12," Bei einer Kündigung aus ordnungspolitischen Gründen besteht „Anspruch auf Schadensersatz in Höhe des Kaufpreises“, wie er sich aus dem Vertrag ergibt.","","","11",106,19114
"13",13," —- Auch aus Ihrem Hause gibt es Schreiben, die diese Rechtsauffassung bestätigen.","","","12",106,19114
"14",14," Das war den Medien allerdings anders zu entnehmen.","","","13",106,19114
"15",15,"Es gibt jetzt Vorwürfe an die Betreiber, zum einen die Schlechtleistung, zum anderen in Bezug auf die Unterauftragnehmer.","","","14",106,19114
"16",16," Ich meine, dass sie sich ein Stück weit aufgelöst haben.
Wie kann es sein, dass auch in dem Schreiben an die FDP-Fraktion weiterhin behauptet wird, dass bereits eine Kündigung aus ordnungspolitischen Gründen ausreicht, eine solche Schadensersatzforderung abzuwehren?Vizepräsidentin Claudia ","","","15",106,19114
