"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",119,19114
"2",2,"Vielen herzlichen Dank.","","","01",119,19114
"3",3," Die Frage 63 des Kollegen Uwe Kekeritz wird schriftlich beantwortet.","","","02",119,19114
"4",4," — Damit sind wir jetzt an einem Punkt, wo wir unterbrechen.","","","03",119,19114
"5",5," Wir gehen davon aus, dass Minister Scheuer in circa zehn Minuten da sein wird.","","","04",119,19114
"6",6," Er ist im Moment am Ernst-Reuter-Platz.","","","05",119,19114
"7",7," Ich kann Ihnen jetzt laufend durchgeben, wo er sich gerade befindet.","","","06",119,19114
"8",8,"Was die Durchführung der Aktuellen Stunde angeht, kommen wir zeitlich ungefähr hin.","","","07",119,19114
"9",9," — Herr Luksic, auch Sie bleiben bitte da; denn Sie haben ja den Antrag gestellt.","","","08",119,19114
"10",10," - Danke schön.","","","09",119,19114
"11",11,"Ich unterbreche jetzt bis zur Ankunft des Ministers für circa zehn Minuten die Sitzung.
 Vizepräsidentin Claudia ","","","10",119,19114
