"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",134,19114
"2",2," Herr Minister.","","","01",134,19114
"3",3," Andreas Scheuer, Bundesminister für Verkehr und digitale Infrastruktur:","","","02",134,19114
"4",4,"Auch wenn Sie zum wiederholten Mal nachfragen, wird meine Antwort nicht anders sein.","","","03",134,19114
"5",5," Und:","","","04",134,19114
"6",6," Wenn Sie Hinweise haben, dann legen Sie die Hinweise offen.","","","05",134,19114
"7",7," Wer sagt das? Es waren genau vier Leute dabei, bei dem Treffen am 22.","","","06",134,19114
"8",8," November.","","","07",134,19114
"9",9," Dann ist nach meiner gesicherten Erkenntnis der zuständige Staatssekretär, den ich dabei hatte, wohl nicht der, der das behauptet.","","","08",134,19114
"10",10,"Also, legen Sie das offen, sagen Sie den Namen, dann kann ich darauf eingehen.","","","09",134,19114
"11",11," Aber ich werde bei meiner Antwort auf die vorhergehenden Fragen hundertprozentig bleiben.
Vizepräsidentin Claudia ","","","10",134,19114
