"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",135,19089
"2",2,"Für die CDU/CSU-Fraktion hat das Wort der Kollege Artur Auernhammer.","","","01",135,19089
"3",3,"Artur Auernhammer:","","","02",135,19089
"4",4,"Verehrter Herr Prasident! Meine sehr verehrten Damen und Herren! Ich möchte zurück zum Thema, nämlich zur Änderung des Marktorganisationsgesetzes, kommen.","","","03",135,19089
"5",5," Dabei geht es um Lizenzen, um Sicherheiten, um Zuständigkeiten der Zollverwaltung.","","","04",135,19089
"6",6," Hier geht es um eine rein technische Entscheidung.","","","05",135,19089
"7",7," Die ideologischen Debatten, die Grundsatzdebatten über Agrarpolitik werden wir zu anderer Zeit leidenschaftlich und mit vollem Engagement hier führen.","","","06",135,19089
"8",8,"Deshalb, meine Damen und Herren, ist nur eines zu sagen:","","","07",135,19089
"9",9," Die Praxis draußen ist weiter als die Bürokratie.","","","08",135,19089
"10",10," Regeln wir die gesetzliche Grundlage jetzt.","","","09",135,19089
"11",11," Und nachdem Sie sich alle dazu bereitgefunden haben, diesem Gesetz auch zuzustimmen, möchte ich aufgrund der fortgeschrittenen Zeit — auch wenn einige Kollegen wollen, dass ich noch längere Ausführungen mache - schließen und mich für die Zustimmung zu diesem Gesetz bedanken.","","","10",135,19089
"12",12," Ich freue mich auf ein positives Votum.","","","11",135,19089
"13",13,"Danke schön.","","","12",135,19089
"14",14," Vizepräsident Dr.
 Hans-Peter ","","","13",135,19089
