"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",37,19074
"2",2," Vielen Dank.","","","01",37,19074
"3",3," — Nächster Redner für die Fraktion der AfD ist der Abgeordnete Dr.","","","02",37,19074
"4",4," Harald Weyel.","","","03",37,19074
"5",5," Dr.","","","04",37,19074
"6",6," Harald Weyel:","","","05",37,19074
"7",7,"Herr Präsident! Geehrte Kollegen! Liebe Zuschauer! Bei unbedarften Zeitgenossen muss der Eindruck entstehen, dass ohne EU und Übergangsgesetz ein unmittelbares Chaos ausbricht, wo doch alles so schön geregelt ist, und das Ganze einer Vertreibung aus dem Paradies gleichkommt.","","","06",37,19074
"8",8,"Bereits der jetzige Stand der Dinge um Staatsbürgerschaft etc.","","","07",37,19074
"9",9," bedeutet eben nicht, dass alles geregelt ist.","","","08",37,19074
"10",10," Deswegen möchte ich auf eine Implikation aufmerksam machen, zum Beispiel Familienstand, Eherecht und auch das Immobilienrecht.","","","09",37,19074
"11",11," Das ist schon innerhalb der EU mit Schwierigkeiten verbunden.","","","10",37,19074
"12",12," Wenn beide Ehegatten aus EU-Ländern stammen und es zu einer Scheidung kommt, dann ist es eben so, egal ob Kinder da sind oder nicht, dass man sich ganz schnell bei ein, zwei, drei oder noch mehr Anwälten wiederfindet, weil dann entweder das Recht des Landes, in dem die Ehe geschlossen wurde, gilt oder das Recht des Landes, in dem beide gemeinsam wohnen, oder dann, wenn sie getrennt wohnen, das Recht des Landes, in dem derjenige, der zuerst den Scheidungsantrag einreicht, verweilt.","","","11",37,19074
"13",13," Da macht es auch keinen großen Unterschied, ob man sich in der EU befindet oder in irgendeinem Drittland.","","","12",37,19074
"14",14," Komplizierter wird es allerdings, wenn noch islamisches Recht dazukommt, dann ist es nämlich einigermaßen egal, was sich die Europäer bei ihren Verträgen gedacht haben.","","","13",37,19074
"15",15," — So weit, so schlecht.","","","14",37,19074
"16",16,"So wie Sie das Rosinenpicken im Zusammenhang mit den Austrittsverhandlungen mit den Briten abgelehnt haben, so lehnen wir die Rosinenpickerei mit Blick auf die Doppelstaatsbürgerschaft ab.","","","15",37,19074
"17",17," Mit Loyalitätskonflikten und vor allen Dingen mit Discountpassportmentalität ist wirklich kein Staat zu machen.","","","16",37,19074
"18",18," Damit ist keine kulturelle Prägung verbunden, auf die Staatsbürgerschaft eigent Dr.","","","17",37,19074
"19",19," Harald Weyellich abhebt.","","","18",37,19074
"20",20," Es ist keine Lösung, wenn wir uns in einer Multistaatsbürgerschaft auflösen, die unter EU zusammengefasst wird.","","","19",37,19074
"21",21," Das aber ist offenbar das Endziel der SPD und allen anderen — das sind eigentlich alle außer uns —, die die Totalverschmelzung in der EU - alles mit allem — eingehen wollen, dies anstreben und endlich die nationale Frage geklärt haben wollen, indem die Nation abgeschafft wird.","","","20",37,19074
"22",22," Das ist offenbar die Strategie.","","","21",37,19074
"23",23,"Es kommt hinzu — das ist das eigentliche Problem -:","","","22",37,19074
"24",24," Wenn die Briten weg sind, dann ist auch die qualifizierte Mehrheit im Rat weg, also die Mehrheit der Hartwährungsländer, die mit 38 Prozent Bevölkerungsanteil in der EU ein gewisses Vetorecht haben.","","","23",37,19074
"25",25," Der Club Med kann dann erst recht machen, was er will und was er ohnehin schon weitgehend tut.","","","24",37,19074
"26",26," Die Bundesregierung hat dann eigentlich noch eine Ausrede mehr, warum sie deutsches Geld und deutsches Gut im Rahmen der EU nicht schützt.","","","25",37,19074
"27",27,"Vor diesem Hintergrund ist zu sagen:","","","26",37,19074
"28",28," Es wurde noch nicht einmal versucht, auf Cameron oder auf May einzugehen und mit den Briten zusammen eine Reform zu erwirken, die die Briten in der EU gehalten und auch für alle verbleibenden Länder eine bessere Perspektive dargestellt hätte.","","","27",37,19074
