"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",15,19126
"2",2," Vielen Dank, Herr Minister.","","","01",15,19126
"3",3," —- Eine weitere Nachfrage hat der Kollege Oliver Krischer, Bündnis 90/Die Grünen.","","","02",15,19126
"4",4,"Oliver Krischer:","","","03",15,19126
"5",5,"Herzlichen Dank, Herr Präsident.","","","04",15,19126
"6",6," — Herr Minister Altmaier, man muss Ihnen fast ein Kompliment machen.","","","05",15,19126
"7",7," Energiepolitik mache ich schon ein bisschen länger.","","","06",15,19126
"8",8," Dass jemand es schafft, dass der BDEW, der BWE, der VDMA, der DGB, der BDI und der VKU innerhalb eines Tages einen gemeinsamen Brief schreiben, ist schon eine Leistung.","","","07",15,19126
"9",9," Herr Altmaier, es reicht nicht, wenn Sie hier Zustandsbeschreibungen machen und mit dem Finger auf andere zeigen, auf Akzeptanzprobleme in der Bevölkerung verweisen.","","","08",15,19126
"10",10," Das diskutieren und kennen wir alle seit Langem.","","","09",15,19126
"11",11," Diese Verbände, die sonst keine gemeinsamen Stellungnahmen machen, sondern eher gegeneinander stehen, sind sich darin einig, dass das, was Sie als Referentenentwurf vorgelegt haben, nicht dazu angetan ist, Ihre energiepolitischen und klimapolitischen Ziele zu erreichen, sondern ganz im Gegenteil, dass wir sie damit krachend verfehlen würden.","","","10",15,19126
"12",12," Deshalb frage ich Sie noch einmal klar:
Vizepräsident Wolfgang ","","","11",15,19126
