"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",79,19126
"2",2," Herr Dr.","","","01",79,19126
"3",3," Hoffmann.","","","02",79,19126
"4",4,"Dr.","","","03",79,19126
"5",5," Christoph Hoffmann:","","","04",79,19126
"6",6,"Die Bundesregierung hat ja von der UNECE einen Brief hinsichtlich der Erweiterungspläne am Flughafen Zürich bekommen, der ja nur 12 Kilometer von der deutschen Grenze entfernt liegt.","","","05",79,19126
"7",7," Wir haben angeregt und eigentlich auch angemahnt, im Rahmen eines Regelverfahrens eine Umweltverträg prüfung über die Grenze hinweg durchzuführen.","","","06",79,19126
"8",8," Aber die Bundesregierung hat sich, glaube ich, dazu bisher nicht geäußert.","","","07",79,19126
"9",9," Wie werden Sie sich da entscheiden?Enak Ferlemann, Parl.","","","08",79,19126
"10",10," Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur:","","","09",79,19126
"11",11,"Dazu müssen wir uns umfangreich, ich sage es mal so, informieren und selber darlegen, wie wir mit einem Nicht-EU-Mitgliedsland — das ist ja die Schweiz — in dieser Frage so umgehen, sodass wir ein rechtskonformes Verfahren haben.","","","10",79,19126
"12",12," Vor allem:","","","11",79,19126
"13",13," Wie viele Einflussmöglichkeiten haben wir als Nachbarstaat?Unabhängig von den international geltenden Regelungen werden wir uns hierzu Gedanken machen, um Ihre Frage zu beantworten.","","","12",79,19126
"14",14," Deswegen würde ich die Frage schriftlich beantworten, wenn wir zu einer Entscheidung gelangt sind.
Vizepräsidentin Claudia ","","","13",79,19126
