"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",24,19126
"2",2," Eine Minute.","","","01",24,19126
"3",3,"Peter Altmaier, Bundesminister für Wirtschaft und Energie:","","","02",24,19126
"4",4,"Wir haben ein Maßnahmenbündel vorgelegt.","","","03",24,19126
"5",5," Die Frage der Abstände ist ein Element.","","","04",24,19126
"6",6," Der zweite Punkt ist, dass wir für die Länder eine Opt-out-Regelung vorgesehen haben.","","","05",24,19126
"7",7," Sie können auch bei geringeren Abständen bleiben, wenn es dafür die entsprechende Akzeptanz gibt.","","","06",24,19126
"8",8," Wir haben — das ist der dritte Punkt — vorgesehen, dass es eine Beteiligung der Kommunen an den Einnahmen aus neuen Windrädern geben soll.","","","07",24,19126
"9",9," Auch das kann dazu beitragen, die Situation vor Ort zu verbessern.","","","08",24,19126
"10",10,"Im Übrigen ist es so, dass ich, wenn ich mit Vertretern von Bürgerinitiativen gesprochen habe, festgestellt habe, dass dort Mitglieder der Parteien aller im Bundestag vertretenen Fraktionen engagiert sind, weil es eben auf die örtliche Betroffenheit ankommt.","","","09",24,19126
"11",11," Wenn ich in städtischen Bereichen bin, kriege ich große Zustimmung für neue Windräder, und wenn ich vor Ort bin, also da, wo sie geplant werden, gibt es auch sehr viel Widerstand.","","","10",24,19126
"12",12," Deshalb müssen wir uns damit auseinandersetzen.","","","11",24,19126
"13",13," Ich würde mich sehr freuen, wenn ich dann vor Ort auch jeweils die Unterstützung der Vertreter Ihrer Fraktion in Anspruch nehmen könnte.
 Vizepräsident Wolfgang ","","","12",24,19126
