"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",65,19107
"2",2," Wenn es dazu keine Stellungnahme von Frau Kolbe gibt — nein, Sie wollen dazu nichts sagen -,Erste Beratung des vom Bundesrat eingebrachten Entwurfs eines Gesetzes zur Änderung des Deutschen RichtergesetzesDrucksache 19/8581 Überweisungsvorschlag:","","","01",65,19107
"3",3,"Ausschuss für Recht und Verbraucherschutz Ausschuss für Inneres und HeimatAusschuss für Bildung, Forschung und Technikfolgenabschätzungb) Erste Beratung des von den Abgeordneten Britta Haßelmann, Ekin Deligöz, Luise Amtsberg, weiteren Abgeordneten und der Fraktion BÜNDNIS 90/DIE GRÜNEN eingebrachten Entwurfs eines Gesetzes über die Amts- und Ruhebezüge der Bundespräsidentin oder des Bundespräsidenten und zur Änderung des Gesetzes über die QO waQa wmoORechtsverhältnisse der Mitglieder der BundesregierungDrucksache 19/10759Überweisungsvorschlag Ausschuss für Inneres und Heimat HaushaltsausschussBeratung des Antrags der Abgeordneten Helin Evrim Sommer, Andrej Hunko, Stefan Liebich, weiterer Abgeordneter und der Fraktion DIE LINKEDie Organisation für Sicherheit und Zusammenarbeit in Europa für Frieden und Abrüstung stärkenDrucksache 19/7121Überweisungsvorschlag:","","","02",65,19107
"4",4,"Auswärtiger AusschussVerteidigungsausschussAusschuss für Menschenrechte und humanitäre Hilfe Ausschuss für wirtschaftliche Zusammenarbeit und EntwicklungBeratung des Antrags der Abgeordneten Reinhard Houben, Michael Theurer, Thomas L.","","","03",65,19107
"5",5," Kemmerich, weiterer Abgeordneter und der Fraktion der FDPHorizonte erweitern - Den Weltraum für die deutsche Wirtschaft erschließenDrucksache 19/8969Überweisungsvorschlag:","","","04",65,19107
"6",6," Ausschuss für Wirtschaft und EnergieBeratung des Antrags der Fraktionen der CDU/CSU und SPDUnser Wald braucht Hilfe -— Waldumbau vorantreibenDrucksache 19/11093Überweisungsvorschlag:","","","05",65,19107
"7",7,"Ausschuss für Ernährung und Landwirtschaft Ausschuss für Inneres und Heimat FinanzausschussAusschuss für Wirtschaft und EnergieAusschuss für Verkehr und digitale Infrastruktur Ausschuss für Umwelt, Naturschutz und nukleare SicherheitAusschuss für Bau, Wohnen, Stadtentwicklung undHaushaltsausschussBeratung des Antrags der Abgeordneten Andreas Mrosek, Frank Magnitz, Dr.","","","06",65,19107
"8",8," Dirk Spaniel, weiterer Abgeordneter und der Fraktion der AfDAus den Havarien der MS Pallas und MS Glory Amsterdam lernen — Eine deutsche Küstenwache gründenDrucksache 19/11122Überweisungsvorschlag:","","","07",65,19107
"9",9,"Ausschuss für Verkehr und digitale Infrastruktur Ausschuss für Inneres und HeimatFinanzausschussAusschuss für Umwelt, Naturschutz und nukleare SicherheitVizepräsident Dr.","","","08",65,19107
"10",10," Hans-Peter Friedrichh)_-.","","","09",65,19107
"11",11," ~~Beratung des Antrags der Abgeordneten Wolfgang Wiehle, Dr.","","","10",65,19107
"12",12," Dirk Spaniel, Matthias Büttner, weiterer Abgeordneter und der Fraktion der AfDBahninfrastruktur in Deutschland nachhaltig verbessern — Empfehlungen des Bundesrechnungshofes zur Bahninfrastrukturfinanzierung beachtenDrucksache 19/11123Überweisungsvorschlag:","","","11",65,19107
"13",13," Ausschuss für Verkehr und digitale InfrastrukturBeratung des Antrags der Abgeordneten Hagen Reinhold, Michael Theurer, Grigorios Aggelidis, weiterer Abgeordneter und der Fraktion der FDPEine nationale Küstenwache schaffen Drucksache 19/11117Überweisungsvorschlag:","","","12",65,19107
"14",14,"Ausschuss für Verkehr und digitale Infrastruktur Ausschuss für Inneres und HeimatFinanzausschussAusschuss für Ernährung und Landwirtschaft Ausschuss für Umwelt, Naturschutz und nukleare SicherheitHaushaltsausschussk) Beratung des Antrags der Abgeord neten Helin Evrim Sommer, Eva-Maria Schreiber, Sylvia Gabelmann, weiterer Ab geordneter und der Fraktion DIE LINKEFrauen- und Mädchenrechte stärken — Gesundheit und Bildung für alle weltweitDrucksache 19/11103ÜberweisungsvorschAusschuss für ane Zusammenarbeit und Entwicklun;Ausschuss für Familie, Senioren, Frauen und Jugend Ausschuss für GesundheitAusschuss für Menschenrechte und humanitäre Hilfe cece ha Bildung, Forschung und Technikfolgenabschat:","","","13",65,19107
"15",15,"Beratung des Antrags der Abgeordneten Christine Buchholz, Eva-Maria Schreiber, Michel Brandt, weiterer Abgeordneter und der Fraktion DIE LINKEKeine Unterstützung für die Militärjunta im SudanDrucksache 19/11100Überweisungsvorschlag:","","","14",65,19107
"16",16,"Auswärtiger AusschussVerteidigungsausschussAusschuss für Menschenrechte und humanitäre Hilfe Ausschuss für wirtschaftliche Zusammenarbeit und EntwicklunAusschuss für die Angelegenheiten der Europäischen UnionBeratung des Antrags der Abgeordneten Sören Pellmann, Susanne Ferschl, Matthias W.","","","15",65,19107
"17",17," Birkwald, weiterer Abgeordneter und der Fraktion DIE LINKE ZP9 a)N=)ga aAusgleichsabgabe deutlich erhéhen und Beschäftigungsquote anhebenDrucksache 19/11099Überweisungsvorschla; Ausschuss für Arbeit men SozialesErste Beratung des von den Abgeordnetenr.","","","16",65,19107
