"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",40,19123
"2",2," Vielen Dank.","","","01",40,19123
"3",3," — Nächste Rednerin ist für die Fraktion der CDU/CSU die Kollegin Elisabeth Motschmann.","","","02",40,19123
"4",4," Elisabeth Motschmann:","","","03",40,19123
"5",5,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Zuschauer auf den Tribünen! Die AfD sorgt sich allen Ernstes um die Neutralität des öffentlichrechtlichen Rundfunksich nicht.","","","04",40,19123
"6",6," Sie wollen unsere Kinder schützenich auch; aber ich will sie schützen vor Ihnen, Ihren schrecklichen Parolen und Ihrer schrecklichen Politik.","","","05",40,19123
"7",7," Sie liefern uns doch fast täglich unverantwortliche Positionen.","","","06",40,19123
"8",8," Wer, liebe Frau Weidel, von „Kopftuchmädchen und sonstigen Taugenichtsen“ spricht, provoziert harten Widerstand.","","","07",40,19123
"9",9," Wer das Dritte Reich, Herr Gauland, als „Fliegenschiss der Geschichte“ bezeichnet - „Vogelschiss“; „Vogelschiss“ ist genauso schlimm -, blamiert sich selbst, seine Partei, leider auch unser Land.","","","08",40,19123
"10",10," Wer wie Björn Höcke so häufig antisemitische oder rassistische Anspielungen in seinen Reden macht, vergiftet das geistige Klima in unserem Land.","","","09",40,19123
"11",11,"Heute Mittag haben wir in der außenpolitischen Debatte doch allen Ernstes empfohlen bekommen, dass wir in Syrien Urlaub machen sollen, weil das Land halbwegs befriedet ist.","","","10",40,19123
"12",12," Was fällt Ihnen eigentlich täglich alles an unglaublichen Positionen ein? Und dann jammern Sie hier herum, dass das Kinderfernsehen Sie nicht gut behandelt.","","","11",40,19123
"13",13," Behandeln Sie erst einmal unser Land, unsere Politik und unsere Gesellschaft gut, dann können Sie wieder kommen.","","","12",40,19123
"14",14," Wie schwach ist eigentlich Ihr Selbstbewusstsein? Mir kommen die Tränen.","","","13",40,19123
"15",15," — Das überlassen Sie mal uns.","","","14",40,19123
"16",16," Übrigens, falls Sie es noch nicht wissen:","","","15",40,19123
"17",17," Die Rundfunk- und Fernsehräte — das haben die Kollegen hier gesagt - sind der richtige Adressat für Ihre Klage, nicht der Bundestag.","","","16",40,19123
"18",18," Die Rundfunkräte überwachen die Einhaltung des gesetzlichen Sendeauftrags und beraten die Programmgestaltung mit den Intendantinnen und Intendanten.","","","17",40,19123
"19",19," Wenn Sie allen Ernstes meinen, ARD, ZDF oder KiKA verderben Kinder und Jugendliche, dann sage ich Ihnen:","","","18",40,19123
"20",20," Nein, die AfD verdirbt den politischen Diskurs in unserer Gesellschaft.","","","19",40,19123
"21",21," Der öffentlich-rechtliche Rundfunk tut das ganz bestimmt nichtNicht umsonst hält noch immer — auch darauf ist hingewiesen worden — eine überwältigende Mehrheit den öffentlich-rechtlichen Rundfunk für sehr vertrauenswürdig, übrigens genauso wie sie die regionalen Zeitungen für vertrauenswürdig hält.","","","20",40,19123
"22",22," Also:","","","21",40,19123
"23",23," Belästigen Sie uns doch bitte nicht mit Ihren jämmerlichen Befindlichkeiten! — Hören Sie doch mal zu! Es ist eine ganz gute Tugend, wenn man hier im Parlament in Ruhe zuhört.","","","22",40,19123
"24",24,"Unsere Medien, ob 6ffentlich-rechtlich oder privat, sind nicht dazu da, Hofberichterstattung für wen auch immer zu liefern.","","","23",40,19123
"25",25," Das hatten wir in zwei Diktaturen, auch davor in den Printmedien.","","","24",40,19123
"26",26," Es gehört zum Auftrag der Medien, Finger in die Wunden der Politik und Gesellschaft zu legen, und genau das tun sie.","","","25",40,19123
"27",27," Das trifft mal den einen, mal den anderen; davon können wir alle ein Lied singen.","","","26",40,19123
"28",28," Aber deshalb hier so ein Jammerlied zu singen, ist völlig daneben.","","","27",40,19123
"29",29,"Die Kindersendung „logo!“ ist beliebt — das weiß ich auch von den vielen Kindern in meiner Familie — bei Kindern, aber auch bei Erwachsenen; denn sie erklärt anschaulich komplizierte Sachverhalte.","","","28",40,19123
"30",30," Dafür sage ich ganz ausdrücklich dem Sender herzlichen Dank.","","","29",40,19123
"31",31," Wenn Sie meinen, Sie hätten ein höheres Ethos als die Medien, dann sage ich:","","","30",40,19123
"32",32," Sie müssen noch viel lernen, und Sie müssen sehen, dass Sie einmal realitätsbewusster werden.","","","31",40,19123
"33",33," Das sind Sie nicht; das müssen Sie aber werden.","","","32",40,19123
"34",34," Vielen Dank.
 Vizeprasident Thomas ","","","33",40,19123
