"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",107,19131
"2",2," Vielen Dank, Frau Kollegin Pantel.","","","01",107,19131
"3",3," — Damit schließe ich die Aussprache.","","","02",107,19131
"4",4,"Wir kommen zur Abstimmung über den Einzelplan 17 — Bundesministerium für Familie, Senioren, Frauen und Jugend — in der Ausschussfassung.","","","03",107,19131
"5",5," Dazu liegt uns ein Änderungsantrag der Fraktion der AfD auf Drucksache 19/15509 vor, über den wir zuerst abstimmen.","","","04",107,19131
"6",6," Wer stimmt für diesen Änderungsantrag? Wer stimmt dagegen? — Enthaltungen? — Ich sehe keine.","","","05",107,19131
"7",7," Der Änderungsantrag ist abgelehnt.","","","06",107,19131
"8",8," Zugestimmt hat die Fraktion der AfD, abgelehnt haben alle anderen Fraktionen im Haus.","","","07",107,19131
"9",9,"Wir kommen jetzt zur Abstimmung über den Einzelplan 17 in der Ausschussfassung.","","","08",107,19131
"10",10," Wer stimmt dafür? — Wer stimmt dagegen? — Enthaltungen? — Ich sehe keine.","","","09",107,19131
"11",11," Der Einzelplan 17 ist angenommen.","","","10",107,19131
"12",12," Zugestimmt haben die Fraktionen von SPD und CDU/CSU.","","","11",107,19131
"13",13," Dagegengestimmt haben die Fraktionen der Linken, Bündnis 90/ Die Grünen, der FDP und der AfD.","","","12",107,19131
"14",14,"Vizepräsidentin Claudia Roth Ich rufe den Tagesordnungspunkt 1.","","","13",107,19131
"15",15,"17 auf:","","","14",107,19131
"16",16,"Einzelplan 30 Bundesministerium für Bildung und ForschungDrucksachen 19/13924, 19/13925Berichterstattung von den Abgeordneten Christoph Meyer, Kerstin Radomski, Swen Schulz, Marcus Bühl, Dr.","","","15",107,19131
"17",17," Gesine Lötzsch und Ekin Deligöz.","","","16",107,19131
"18",18,"Hierzu liegen ein Änderungsantrag der Fraktion der AfD und zwei Anderungsantrage der Fraktion der FDP vor.","","","17",107,19131
"19",19,"Nach einer interfraktionellen Vereinbarung sind für die Aussprache 90 Minuten vorgesehen.","","","18",107,19131
"20",20," — Wir hören alles Mögliche, aber keinen Widerspruch.","","","19",107,19131
"21",21," Dann ist das so beschlossen.","","","20",107,19131
"22",22," Ich warte, bis Ruhe einkehrt, bevor ich die Aussprache eröffne.","","","21",107,19131
"23",23,"Ich eröffne die Aussprache.","","","22",107,19131
"24",24," Der erste Redner ist für die Fraktion der AfD Dr.","","","23",107,19131
"25",25," Götz Frömming.","","","24",107,19131
"26",26," Dr.","","","25",107,19131
"27",27," Götz Frömming:","","","26",107,19131
"28",28,"Sehr geehrte Frau Präsidentin! Sehr geehrte Frau Ministerin! Sehr geehrte Damen und Herren! Rund 18,3 Milliarden Euro sind für Bildung und Forschung in den Haushalt eingestellt.","","","27",107,19131
"29",29," In den Beratungen im Ausschuss haben einige gesagt, dass sei viel zu wenig.","","","28",107,19131
"30",30," Wir, die AfD-Fraktion, haben uns an dieser pauschalen Kritik nicht beteiligt.","","","29",107,19131
"31",31," Was wir aber kritisiert haben, waren die Schwerpunktsetzungen.","","","30",107,19131
"32",32,"Immer mehr Mittel des Bundes, meine Damen und Herren, fließen in Bereiche, für die eigentlich die Länder zuständig sind.","","","31",107,19131
"33",33," Ich nenne ein paar Beispiele.","","","32",107,19131
"34",34," Im Bereich der Universitäten ist der Bund massiv eingestiegen — in den nächsten zehn Jahren sind hier 40 Milliarden Euro vorgesehen -, ebenso bei der Sanierung von Schulen und deren technischer Ausstattung.","","","33",107,19131
"35",35," Hier steigt der Bund mit dem sogenannten DigitalPakt ein.","","","34",107,19131
"36",36," Das neueste Projekt ist jetzt die Ganztagsbetreuung.","","","35",107,19131
"37",37,"Niemand zweifelt an, dass das wichtige Projekte sind.","","","36",107,19131
"38",38," Aber nach unserer föderalen Ordnung wären hier eigentlich die Länder und Kommunen zuständig.","","","37",107,19131
"39",39," Diese Projekte sind teilweise auch inhaltlich fragwürdig, vor allen Dingen aber in ordnungspolitischer und verfassungsrechtlicher Hinsicht.","","","38",107,19131
"40",40,"Meine Damen und Herren, statt mit Bundesmitteln in die Aufgaben der Länder regelrecht hineinzupfuschen, sollten Sie besser dafür sorgen, dass Deutschland nicht den Anschluss im Bereich der Spitzentechnologie verliert.","","","39",107,19131
"41",41,"Ob bei der KI-Forschung, der Biotechnologie, der Batterieforschung oder auch der Kernforschung, in vielen Zukunftstechnologien drohen die USA und Lander wie Japan, Korea oder China Deutschland abzuhängen.","","","40",107,19131
"42",42," Meine Damen und Herren, früher gab es noch Handys made in Germany, inzwischen brauchen wir sogar die Chinesen, um unsere Funknetze auf den neusten Stand zu bringen.","","","41",107,19131
"43",43," Das ist doch peinlich.","","","42",107,19131
"44",44," Gut, dass Sie wenigstens die steuerliche Forschungsförderung auf den Weg gebracht haben.","","","43",107,19131
"45",45," Wir haben das von Anfang an unterstützt.","","","44",107,19131
"46",46," In der Berufsbildung, für die originär der Bund zuständig ist, hätten wir uns noch mehr Engagement gewünscht, als Sie, Frau Ministerin, es schon anerkanntermaßen leisten.","","","45",107,19131
"47",47," Dazu liegt Ihnen ein Änderungsantrag von uns vor.","","","46",107,19131
"48",48,"Meine sehr verehrten Damen und Herren, eine Haushaltsdebatte zur Halbzeit der Legislaturperiode ist Anlass, nicht nur auf die Zahlen zu blicken, sondern auch auf die Amtsführung des jeweiligen Ministers bzw.","","","47",107,19131
"49",49," der Ministerin.","","","48",107,19131
"50",50," Ihre, Frau Ministerin, war nicht immer glücklich, um es einmal vorsichtig auszudrücken.","","","49",107,19131
"51",51," Einiges kann man Ihnen allerdings nur teilweise zum Vorwurf machen, da haben Sie einfach nur die Politik Ihrer Vorgänger fortgeführt, beispielsweise bei der fatalen Fixierung auf die empirische Bildungsforschung.","","","50",107,19131
"52",52," Das BMBF hat sich in den letzten Jahren freiwillig in die Abhängigkeit von der OECD und anderen Lobbyisten der digitalen Vermessungsindustrie wie PISA und Co begeben.","","","51",107,19131
"53",53," Das war und ist ein Fehler.","","","52",107,19131
"54",54," Anderes, Frau Ministerin, müssen Sie sich aber selbst anrechnen lassen, zum Beispiel das ungeschickte Agieren bei der von den Medien so genannten Batterieaffäre.","","","53",107,19131
"55",55," Das jüngste Beispiel ist nun der Nationale Bildungsrat, den Sie unterstützt haben.","","","54",107,19131
"56",56," Bereits am 22.","","","55",107,19131
"57",57," März 2018 habe ich hier an dieser Stelle davor gewarnt und angekündigt, dass dieses Projekt genauso scheitern wird wie ein ähnliches Vorhaben, das es vor einigen Jahren schon gab.","","","56",107,19131
"58",58," Nun ist es so gekommen, Frau Ministerin.","","","57",107,19131
"59",59," Pikanterweise kam der Widerstand ausgerechnet aus Ländern, in denen Kollegen aus der CDU bzw.","","","58",107,19131
"60",60," CSU tätig sind.","","","59",107,19131
"61",61," Herr Söder ist vorgegangen, dann kam Baden-Württemberg hinterher.","","","60",107,19131
"62",62," Frau Eisenmann hat sich auch dagegen ausgesprochen.","","","61",107,19131
"63",63," Frau Karin Prien aus Schleswig-Holstein und dann Herr Armin Laschet haben das Projekt jetzt für tot erklärt.","","","62",107,19131
"64",64," Meine Damen und Herren, wer solche Parteifreunde hat, braucht eigentlich gar keine Opposition mehr.","","","63",107,19131
"65",65,"Wer hat sich für den Nationalen Bildungsrat in die Bresche geworfen? Ausgerechnet die SPD-geführten Länder:","","","64",107,19131
"66",66," Berlin, Hamburg, wahrscheinlich folgt noch Bremen.","","","65",107,19131
"67",67," Frau Ministerin, erkennen Sie doch:","","","66",107,19131
"68",68," Dieses zentralistische Projekt ist ein linkes Projekt.","","","67",107,19131
"69",69," Wir brauchen das nicht.","","","68",107,19131
"70",70," Es ist gut, dass es gescheitert ist.","","","69",107,19131
"71",71,"Vielen Dank.
 Vizeprasidentin Claudia ","","","70",107,19131
