"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",50,19120
"2",2," — das lasse ich jetzt nicht mehr zu.","","","01",50,19120
"3",3,"Liebe Kollegen, ich lasse noch eine Nachfrage zu, die des Kollegen Kühn, Bündnis 90/Die Grünen, aber dann ist entsprechend unseren Regeln die Regierungsbefragung beendet.","","","02",50,19120
"4",4," — Das mag sein; aber die Zeit ist abgelaufen.","","","03",50,19120
"5",5," Sie hatten die letzte Frage gestellt, und dazu gibt es Nachfragen.","","","04",50,19120
"6",6," Jetzt hat der Kollege Kühn das Wort.","","","05",50,19120
"7",7,"ey Kühn:","","","06",50,19120
"8",8,"Danke, Herr Präsident, für die Möglichkeit, hier noch eine Frage zu stellen.","","","07",50,19120
"9",9," Meine Frage geht auch zur Bau- und Wohnungspolitik.","","","08",50,19120
"10",10," Heute wurde im Kabinett das Gebäudeenergiegesetz beschlossen.","","","09",50,19120
"11",11,"Präsident Dr.
 Wolfgang ","","","10",50,19120
