"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",70,19120
"2",2," Vielen Dank.","","","01",70,19120
"3",3," — Zu diesem Thema gibt es keine weitere Nachfrage.","","","02",70,19120
"4",4,"Vizepräsident Wolfgang Kubicki Ich rufe die Frage 5 des Abgeordneten Markus Herbrand, FDP-Fraktion, auf:","","","03",70,19120
"5",5,"Wie steht die Bundesregierung der Kritik an der Verfassungsmäßigkeit des Gesetzes zur Reform des GrundsteuerBewertungsrechts gegenüber, die besagt, dass das Reformmodell die Vorgaben des Bund fe gsgerichts nich erfüllt, weil die einzelnen wirtschaftlichen Einheiten innerhalb der jeweiligen Gemeinde im Verhältnis zueinander realitätsgerecht bewertet werden müssen vom 11.","","","04",70,19120
"6",6," September 2019)? Frau Staatssekretärin, bitte.","","","05",70,19120
"7",7,"Sarah Ryglewski, Parl.","","","06",70,19120
"8",8," Staatssekretärin beim Bundesminister der Finanzen:","","","07",70,19120
"9",9,"Vielen Dank, Herr Präsident.","","","08",70,19120
"10",10," — Herr Abgeordneter, Ihre Frage beantworte ich für die Bundesregierung wie folgt:","","","09",70,19120
"11",11," Nach Ansicht der Bundesregierung ist das Gesetz zur Reform des Grundsteuer- und Bewertungsrechts verfassungsgemäß.","","","10",70,19120
"12",12," Mit dem Gesetz zur Reform des Grundsteuer- und Bewertungsrechts werden die Vorgaben aus dem Urteil des Bundesverfassungsgerichts vom 10.","","","11",70,19120
"13",13," April 2018 zur Einheitsbewertung umgesetzt.","","","12",70,19120
"14",14," Nach Maßgabe der Rechtsprechung des Bundesverfassungsgerichts muss die Bemessungsgrundlage geeignet sein, den Belastungsgrund der Grundsteuer zu erfassen und dabei die Relation der Wirtschaftsgüter zueinander realitätsgerecht abzubilden.","","","13",70,19120
"15",15," Bereits in der mündlichen Verhandlung hat das Bundesverfassungsgericht klargestellt, dass der Gesetzgeber wegen der besonders großen Fallzahlen einen besonders weiten Gestaltungsspielraum hat und entsprechend weitgehend typisieren, pauschalieren und generalisieren darf, um die Neuregelung praktikabel zu machen Diesen Maßgaben entspricht der Gesetzentwurf.
Vizepräsident Wolfgang ","","","14",70,19120
