"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",49,19088
"2",2,"Vielen Dank, Lothar Binding.","","","01",49,19088
"3",3," — Nächster Redner:","","","02",49,19088
"4",4," Jörg Cezanne für die Fraktion Die Linke.","","","03",49,19088
"5",5," Jörg Cezanne:","","","04",49,19088
"6",6,"Frau Präsidentin! Meine Damen und Herren! Schon heute stehen Deutsche Bank und Commerzbank auf der Liste der systemrelevanten Großbanken der Euro-Zone, jede für sich alleine.","","","05",49,19088
"7",7," Die Deutsche Bank wird vom Financial Stability Board als eine der 29 systemrelevanten Banken weltweit geführt.","","","06",49,19088
"8",8," Bis 2012 gehörte die Commerzbank auch noch dazu.","","","07",49,19088
"9",9," Niemand braucht noch größere Großbanken, schon gar nicht, wenn sie auf wackeligen Füßen stehen.","","","08",49,19088
"10",10," Hinzu kommt:","","","09",49,19088
"11",11," Auch zehn Jahre nach der großen Finanzmarktkrise sind grundlegende Fragen nicht gelöst.","","","10",49,19088
"12",12," Der Bankensektor der Europäischen Union ist heute stärker konzentriert als vor der Finanzkrise.","","","11",49,19088
"13",13," Es ist nichtJérg Cezannegelungen, die Entkoppelung des Finanzsektors von der realen Wirtschaft auch nur zu stoppen.","","","12",49,19088
"14",14," Das alles erzeugt Instabilität und wachsende Risiken.","","","13",49,19088
"15",15," Von „krisenfest‘ sind wir nach wie vor weit entfernt, und es wird uns spätestens in der nächsten Krise einholen.","","","14",49,19088
"16",16," Erschwerend kommt hinzu, dass beide Banken — Deutsche Bank und Commerzbank — betriebswirtschaftlich angeschlagen sind.","","","15",49,19088
"17",17," Keine von beiden verfügt über ein überzeugendes Geschäftsmodell.","","","16",49,19088
"18",18," Überschneidungen gibt es im Bereich der Privat- und Unternehmerkunden, Firmenkunden.","","","17",49,19088
"19",19," Da stehen beide halbwegs ordentlich da.","","","18",49,19088
"20",20," Das ergibt aber keine sinnvolle Ergänzung.","","","19",49,19088
"21",21,"Problembaustelle Nummer eins bei der Deutschen Bank ist das Investmentbanking.","","","20",49,19088
"22",22," Dieser Geschäftsbereich ist bei der Commerzbank sehr gering vertreten.","","","21",49,19088
"23",23," Auch da ist durch eine Fusion überhaupt nicht geholfen.","","","22",49,19088
"24",24," Kenner — dazu genügt in diesem Fall, Bürger von Frankfurt zu sein — wissen, dass die Mentalität und Unternehmenskultur beider Häuser nicht zusammenpasst.","","","23",49,19088
"25",25," Viele Kunden der Commerzbank sind ganz bewusst nicht Kunden der Deutschen Bank und würden es auch freiwillig niemals werden.","","","24",49,19088
"26",26," Beide Banken stehen vor großen Herausforderungen bei der Ertüchtigung ihrer IT.","","","25",49,19088
"27",27," Das ist bei Bankenfusionen immer eine zentrale Herausforderung.","","","26",49,19088
"28",28," Wer von Ihnen Mitglied des Untersuchungsausschusses zur Hypo Real Estate war, weiß, dass das nicht zusammengeführte Rechnungswesen in dieser Bank einer der wesentlichen Gründe war, dass sie in die enorme Schieflage kommen konnte.","","","27",49,19088
"29",29," Die Hypo Real Estate musste am Ende verstaatlicht werden.","","","28",49,19088
"30",30," Schaden bis heute:","","","29",49,19088
"31",31," 20,3 Milliarden Euro für die Steuerzahlerinnen und Steuerzahler.","","","30",49,19088
"32",32,"Also, statt — wir reden jetzt über die wirklich interessante politische Dimension, über die Staatsintervention, die wir vorschlagen — einer noch stärkeren Konzentration auf den Finanzmärkten zuzuarbeiten, bedarf es aus unserer Sicht einer grundlegenden Neuordnung des Bankensektors.","","","31",49,19088
"33",33," Banken sollten auf ein Geschäftsmodell verpflichtet werden, das die Bedürfnisse der Gesellschaft und der Realwirtschaft berücksichtigt.","","","32",49,19088
"34",34," Sparkassen und Genossenschaftsbanken machen das gut, und sie machen im Übrigen in den letzten Jahren auch bessere Gewinne als die beiden Privatbanken.","","","33",49,19088
"35",35," Das riskante Investmentbanking und das Kapitalmarktgeschäft sind hiervon zu trennen.","","","34",49,19088
"36",36," Dies würde die Bilanzsummen verringern, es würde die Risiken verringern, und die Gefahr, dass in einem Krisenfall mit Steuergeldern eingegriffen werden muss, würde ebenfalls deutlich geringer.","","","35",49,19088
"37",37," Den Glauben, dass man eine Großbank mit einer Bilanzsumme von 2 Billionen Euro mit den jetzt eingerichteten prinzipiell durchaus sinnvollen Mechanismen auf europäischer Ebene auffangen könnte, teile ich nicht mit Ihnen.","","","36",49,19088
"38",38," Zusammengefasst:","","","37",49,19088
"39",39," Die Fusion zweier angeschlagener Großbanken ohne tragfähiges Geschäftsmodell ist keine Lösung, für gar nichts.","","","38",49,19088
"40",40," Der einzige betriebswirtschaftliche Vorteil läge in der Vernichtung von 30 000 Arbeitsplätzen.","","","39",49,19088
"41",41," Dies lehnen wir als Sanierungskonzept grundsätzlich ab, zumal die hohen Arbeitsverluste bei Deutscher Bank und Commerzbank nicht bei den überbezahlten Investmentbankern und Fondsmanagern oder in der Konzernführung anfallen würden, sondern bei den einfachen und mittleren Berufsgruppen beider Banken.","","","40",49,19088
"42",42," Deutsche Bank und Commerzbank sind jeweils einzeln zu groß, um abgewickelt zu werden.","","","41",49,19088
"43",43," Deshalb lehnen wir eine Fusion ab.","","","42",49,19088
"44",44,"Danke schön.
 Vizepräsidentin Claudia ","","","43",49,19088
