"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",100,19112
"2",2," Nächster Redner in der Debatte ist der Kollege Dr.","","","01",100,19112
"3",3," Thomas Sattelberger für die Fraktion der FDP.","","","02",100,19112
"4",4," Dr.","","","03",100,19112
"5",5," h.","","","04",100,19112
"6",6," c.","","","05",100,19112
"7",7," Thomas Sattelberger:","","","06",100,19112
"8",8," Herr Präsident! Frau Ministerin! Meine Damen und Herren! Liebe Gäste auf den Tribünen! „Entscheidend ist, was hinten rauskommt.","","","07",100,19112
"9",9,"“ Das ist ein Zitat von Helmut Kohl, das Sie, Frau Karliczek, sich wirklich zu Herzen nehmen sollten.","","","08",100,19112
"10",10," Sie prahlen ja damit, wie viele Milliarden Euro Sie vorne reinstecken.","","","09",100,19112
"11",11," Aber bei dem, was hinten rauskommt, stellen wir fest:","","","10",100,19112
"12",12," Das ist dichter Nebel beim Thema ,,Forschung und Innovation“.","","","11",100,19112
"13",13," Beispiel eins:","","","12",100,19112
"14",14," Strategie zur künstlichen Intelligenz.","","","13",100,19112
"15",15," Im November 2018 wurde diese vorgestellt.","","","14",100,19112
"16",16," Sie ist angeblich 3 Milliarden Euro schwer.","","","15",100,19112
"17",17," Selbst Kollege Tankred Schipanski befürchtet, dass es sich nicht um frisches Geld handelt, sondern um eine schöngerechnete Summe bereits bestehender Projekte, wie ich Sie zitieren darf.","","","16",100,19112
"18",18,"Lassen Sie mich ein paar Worte sagen zu den 100 zusätzlichen KI-Professuren.","","","17",100,19112
"19",19," Ich höre auf Nachfrage:","","","18",100,19112
"20",20," Bis jetzt gibt es keine einzige.","","","19",100,19112
"21",21," Laut Staatssekretär Meister besetzen Sie die ersten Professuren 2020.","","","20",100,19112
"22",22," Jetzt soll die Alexander-von-Humboldt-Stiftung aushelfen mit 30 KISpitzenforschern bis 2024.","","","21",100,19112
"23",23," Ich sehe nicht im Geringsten, wie das in der Finanzplanung abgebildet ist.","","","22",100,19112
"24",24," Und fir die noch fehlenden 70 Professuren kommt Albert Rupprecht von der CSU mit der rettenden Idee um die Ecke, schon in Deutschland tätigen KI-Professoren 200 000 Euro mehr Jahresgehalt zu zahlen, damit von denen keiner ins Silicon Valley abhaut.","","","23",100,19112
"25",25," Standortattraktivität auf Geld reduziert und kein zusätzlicher Professor gewonnen! Der liebe Kollege Rupprecht sollte bei Boris Johnson anheuern als Hilfssheriff für Etikettenschwindel.","","","24",100,19112
"26",26," Als ich im Jahr 2018 hier im Plenum den Braindrain deutscher Wissenschaftler angeprangert habe, war die Kollegin Staffler ja noch lauthals der Meinung, dank CSU-Politik sei alles in Butter.","","","25",100,19112
"27",27," Pustekuchen! Hören Sie lieber auf die Expertenkommission Forschung und Innovation.","","","26",100,19112
"28",28," Die hat schon im Februar Zweifel angemeldet und stattdessen Promotionsstipendien für internationale KIExperten empfohlen, und zwar 1 000.","","","27",100,19112
"29",29," Was ist passiert? Nichts! Ran an den Speck, Frau Karliczek.","","","28",100,19112
"30",30," Jetzt wollen Sie das Geld für die KI-Kompetenzzentren verdoppeln.","","","29",100,19112
"31",31," Dass diese Zentren je Talentmagnete werden, sehe ich nicht.","","","30",100,19112
"32",32," Dafür bräuchte es wenige erstklassige, nicht viele mittelprächtige.","","","31",100,19112
"33",33," Die Realität Ihrer KI-Strategie ist erbärmlich.","","","32",100,19112
"34",34," Jahre zu spät zusammengeschustert, ein Projektsammelsurium anstelle einer Strategie.","","","33",100,19112
"35",35," Und jetzt vergehen noch weitere sieben, acht Jahre, bis die ersten KI-Absolventen ausgebildet worden sind.","","","34",100,19112
"36",36,"Beispiel zwei:","","","35",100,19112
"37",37," Hightech-Strategie.","","","36",100,19112
"38",38," Während Länder wie die Schweiz, Norwegen und Dänemark uns beim Thema Innovation davoneilen, verplempern Sie das GeldDr.","","","37",100,19112
"39",39," h.","","","38",100,19112
"40",40," c.","","","39",100,19112
"41",41," Thomas Sattelberger mit nichtssagenden Fortschrittsberichten.","","","40",100,19112
"42",42," Mein Rat an Sie, Frau Karliczek:","","","41",100,19112
"43",43," Papier schreddern und stattdessen die Armel hochkrempeln.","","","42",100,19112
"44",44," Was bitte ist das Strategische an dieser Strategie? Wo sind die Stärken-Schwächen-Analyse, der Wettbewerbsvergleich, die Erfolgsindikatoren, die Ziele? Fehlanzeige! Hausaufgaben machen, Frau Ministerin! Beispiel drei:","","","43",100,19112
"45",45," zubetoniertes Budget.","","","44",100,19112
"46",46," Mit Hochschulpakt und Pakt für Forschung und Innovation ist das Budget derartig zugeschnürt, dass bei spontanen und aktuellen Entwicklungen kaum noch Platz für Reaktion ist — und das bei schrumpfenden Spielräumen im Haushalt.","","","45",100,19112
"47",47," — Ich verstehe es wahrscheinlich besser als Sie.","","","46",100,19112
"48",48,"Lineare Aufwüchse, Gießkannenprinzip, eingefrorene Budgets, das kritisiert inzwischen sogar der Bundesrechnungshof, und zwar völlig zu Recht.","","","47",100,19112
"49",49," Schauen Sie in die gesamte angelsächsische Welt, von Oxford bis nach Stanford:","","","48",100,19112
"50",50," regelmäßige Leistungsanalysen, Performanceindikatoren, variable Budgetanteile, gekoppelt an den Nutzen für Zivilgesellschaft, Wirtschaft und Politik.","","","49",100,19112
"51",51," Ich weiß:","","","50",100,19112
"52",52," Da fällt den Gießkannenfreunden der Forschung die Kinnlade runter.","","","51",100,19112
"53",53," Beispiel vier:","","","52",100,19112
"54",54," Agentur für Sprunginnovationen.","","","53",100,19112
"55",55," Heute nur ein Punkt dazu:","","","54",100,19112
"56",56," ein Aufsichtsrat, zur Hälfte politisch besetzt, sodass die Politik gegen alles, was diese Agentur unkonventionell plant, ihr Veto einlegen kann! Herr Staatssekretär Meister, gucken Sie her:","","","55",100,19112
"57",57," Ihr Credo, diese Agentur solle frei und unabhängig sein, das Sie hier im Plenum und auch im Ausschuss adressiert haben, ist eine Luftnummer.
Vizepräsidentin Claudia ","","","56",100,19112
