"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",19,19135
"2",2," Ingrid Arndt-Brauer, SPD, ist die nächste Rednerin.","","","01",19,19135
"3",3," Ingrid Arndt-Brauer:","","","02",19,19135
"4",4,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Meine Damen und Herren! In der letzten Woche haben wir Bilder von Bäckereien gesehen, falls Sie Zeitungen gelesen haben oder im Internet die Presse verfolgt haben, bei denen die Bons aus der Tür quollen.","","","03",19,19135
"5",5," Man hatte das Gefühl, der Bäcker kommt nicht mehr zum Backen, sondern wird von der Bonflut fast erschlagen.","","","04",19,19135
"6",6," Die Handwerkskammer bei mir im Wahlkreis hat das Thema mit befeuert.","","","05",19,19135
"7",7," Die FDP hat Handlungsbedarf gesehen bzw.","","","06",19,19135
"8",8," sich wahrscheinlich an die Spitze der Bewegung gestellt und ein Gesetz zur Verhinderung einer Bonpflicht für Bäcker ins Parlament eingebracht.","","","07",19,19135
"9",9,"Die FDP ist in einer Sondersituation.","","","08",19,19135
"10",10," Sie war in der letzten Legislaturperiode von 2013 bis 2017 nicht dabei.","","","09",19,19135
"11",11," Daher haben Sie dieses Gesetz in seiner Entstehung auch nicht verfolgen können.","","","10",19,19135
"12",12," Deswegen will ich kurz darauf hinweisen.","","","11",19,19135
"13",13,"2013 hat die OECD uns auf Steuerhinterziehung mit Registrierkassen hingewiesen.","","","12",19,19135
"14",14," Schon der Koalitionsvertrag im Jahr 2013, den wir mit dem damaligen und heutigen Koalitionspartner geschlossen haben, hat ein Vorgehen gegen Umsatzsteuerbetrug beinhaltet.","","","13",19,19135
"15",15," 2014 hat der damalige NRW-Finanzminister, Norbert Walter-Borjans — einige werden ihn kennen -, das Problem thematisiert und von einem Steuerausfall von 10 Milliarden Euro gesprochen.","","","14",19,19135
"16",16," Ich habe damals bei unserem Staatssekretär einmal nachgefragt.","","","15",19,19135
"17",17," Es wurde mir nicht bestätigt, aber man wollte das im Auge behalten.","","","16",19,19135
"18",18," Ich habe als Ausschussvorsitzende 2014 Besuch vom Deutschen Fachverband für Kassen- und Abrechnungssystemtechnik bekommen.","","","17",19,19135
"19",19," Damals war Herr Ketel bei mir und hat mich darauf hingewiesen, dass Kassenhersteller ein Problem auf Messen haben, weil sie immer gefragt werden:","","","18",19,19135
"20",20," Ist die Kasse, die Sie hier anbieten, manipulierbar? — Das ist ihm komisch vorgekommen, und er wollte es mir mitteilen.","","","19",19,19135
"21",21," Also:","","","20",19,19135
"22",22," Es gab einen Bedarf an manipulierbaren Kassen.","","","21",19,19135
"23",23," Wir haben dann mit Praktikern aus Niedersachsen und NRW Kontakt aufgenommen.","","","22",19,19135
"24",24," Die haben uns dann manipulierbare Kassen vorgeführt.","","","23",19,19135
"25",25," Ich möchte Ihnen das kurz erklären.","","","24",19,19135
"26",26," Sie müssen sich das so vorstellen:","","","25",19,19135
"27",27," Sie sind in einem Restaurantbetrieb.","","","26",19,19135
"28",28," Der Kellner arbeitet zuverlässig, die Gäste bezahlen ordnungsgemäß.","","","27",19,19135
