"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",142,19121
"2",2," Für die CDU/CSU-Fraktion hat das Wort der Kollege Johannes Röring.","","","01",142,19121
"3",3," Johannes Röring:","","","02",142,19121
"4",4,"Herr Präsident! Meine lieben Kolleginnen und Kollegen! Wir erleben aktuell in Deutschland, dass sich Tausende von Landwirten mit ihren Traktoren auf den Weg machen, um nicht nur hier in Berlin, sondern auch in anderen großen Städten Deutschlands für ihre Arbeit zu werben und auf aktuelle Probleme der Landwirtschaft hinzuweisen.","","","03",142,19121
"5",5," Das Schöne war:","","","04",142,19121
"6",6," Viele Bürgerinnen und Bürger haben sich verständnisvoll gezeigt.","","","05",142,19121
"7",7," Ich erinnere mich an ein schönes Bild, wo eine junge Frau ein Plakat in die Höhe hält mit der Aufschrift „Danke für eure Arbeit“.","","","06",142,19121
"8",8," Es bringt all das zum Ausdruck, was unsere Landwirte verdienen und auch vermissen:","","","07",142,19121
"9",9," Respekt und Anerkennung für ihre Arbeit.","","","08",142,19121
"10",10,"Was die Demonstrationen vom Dienstag auch gezeigt haben, ist, dass es unseren Bäuerinnen und Bauern nicht um einseitige Forderungen geht, sondern dass sie in den Dialog treten wollen, dass sie für Gespräche offen sind und dass sie die Öffentlichkeit einladen, mit ihnen über ihr Handwerk zu diskutieren.","","","09",142,19121
"11",11,"Es wurden Straßen abgesperrt, damit Treckerkolonnen durch die Stadt fahren konnten.","","","10",142,19121
"12",12," Gleichzeitig wurde mit den wartenden Autofahrern gesprochen, ihnen der Hintergrund der Demonstration erklärt und anschließend ein Apfel oder ein Sack Kartoffeln übergeben.","","","11",142,19121
"13",13," So sehen vorbildliche Demonstrationen aus:","","","12",142,19121
"14",14," Dialog statt Abschottung.","","","13",142,19121
"15",15," Ich habe, meine Damen und Herren, volles Verständnis für die Demonstrationen und finde es gut, dass sich Landwirtinnen und Landwirte Gehör verschaffen.","","","14",142,19121
"16",16," Viele neue Programme und Gesetzesvorhaben bringen die Bauern dazu, sich zu fragen, ob sie überhaupt noch gewollt sind.","","","15",142,19121
"17",17," Dabei sind es doch die Landwirte, die uns tagtäglich mit gesunden, hochwertigen Lebensmitteln versorgen.","","","16",142,19121
"18",18," Es sind auch die Landwirte, die seit vielen Jahrzehnten aktiv Natur- und Umweltschutz betreiben und ihre Arbeit immer weiter optimieren, um den gestiegenen Anforderungen gerecht zu werden.","","","17",142,19121
"19",19,"Es geht den Landwirten dabei auch um Antworten auf die existenziellen Fragen, was sie machen sollen, wie sie es machen sollen und wer das Ganze am Ende bezahlt — der Markt macht es nämlich nicht allein.","","","18",142,19121
"20",20," Daher müssen wir uns über die Finanzierung der Vorhaben unterhalten.","","","19",142,19121
"21",21," Denn wir dürfen eines nicht vergessen:","","","20",142,19121
"22",22," Landwirte müssen in langen Perioden denken - nicht in fünf, nicht in zehn Jahren, sondern in Generationen.","","","21",142,19121
"23",23," Dafür brauchen wir Planungssicherheit.","","","22",142,19121
"24",24,"Liebe Ministerin Julia Klöckner — der Staatssekretär wird es ihr tibermitteln —, ich bin sehr dankbar dafür, dass ein Agrargipfel geplant ist, wo die unterschiedlichen Meinungen an einen Tisch geholt werden sollen, die es ja ohne Zweifel in der Gesellschaft gibt.","","","23",142,19121
"25",25,"Vizeprasident Dr.
 Hans-Peter ","","","24",142,19121
