"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",29,19078
"2",2,"Vielen Dank, Herr Kollege.","","","01",29,19078
"3",3," — Nächster Redner für die Bundesregierung:","","","02",29,19078
"4",4," der Parlamentarische Staatssekretär Florian Pronold.","","","03",29,19078
"5",5," Florian Pronold, Parl.","","","04",29,19078
"6",6," Staatssekretär bei der Bundesministerin für Umwelt, Naturschutz und nukleare Sicherheit:","","","05",29,19078
"7",7,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen! Liebe Kollegen! Ich bin ja froh, dass die AfD zumindest beim Meeresschutz erkennt, dass internationale Zusammenarbeit wichtig ist.","","","06",29,19078
"8",8," Es wäre gut, wenn man auch bei anderen Themen auf den Gedanken käme, dass man Probleme, die die ganze Welt betreffen, nur lösen kann, wenn man sich nicht hinter nationale Grenzen zurückzieht, sondern die Dinge international angeht.","","","07",29,19078
"9",9," Das war die erste Bemerkung.","","","08",29,19078
"10",10," — Wenn Sie eine Zwischenfrage stellen wollen, dann melden Sie sich halt.","","","09",29,19078
"11",11," Die zweite Bemerkung.","","","10",29,19078
"12",12," In Ihrer Rede war ein gewisser Widerspruch vorhanden.","","","11",29,19078
"13",13," Zuerst haben Sie gesagt, die Verbrennung von Plastik sei günstiger und deswegen vorzuziehen, und nachher sind Sie trotzdem für höhere Recyclingquoten eingetreten.","","","12",29,19078
"14",14," Das habe ich nicht verstanden.","","","13",29,19078
"15",15,"Ich finde es richtig, dass man sagt — diesen Weg geht jetzt auch die Europäische Union -:","","","14",29,19078
"16",16," Unsinniges Plastik, dessen Einsatz ökologisch unverantwortlich ist, muss verboten werden.","","","15",29,19078
"17",17," — Das haben wir unterstützt, das werden wir weiter unterstützen.","","","16",29,19078
"18",18," Das ist der richtige Weg.","","","17",29,19078
"19",19," Wenn Plastik zum Einsatz kommt - es gibt viele Bereiche, wo Plastik notwendig und auch ökologisch vorteilhafter ist —, gehört es anschließend recycelt und nicht verbrannt.","","","18",29,19078
"20",20," Vor allem gehört es nicht in die Umwelt.","","","19",29,19078
"21",21," Wir haben mit dem Verpackungsgesetz jetzt zum ersten Mal die Recyclingquoten spürbar angehoben.","","","20",29,19078
"22",22," Ich finde das richtig, weil es ein Unding ist, dass viele Menschen den Müll trennen und sich ökologisch verhalten, doch zwei Drittel des gesammelten Plastiks, wie es so schön heißt, der thermischen Verwertung zugeführt werden dürfen, was nichts anderes heißt, als dass es verbrannt wird.","","","21",29,19078
"23",23," Wir drehen künftig das Verhältnis um.","","","22",29,19078
"24",24," Das setzt aber voraus, dass das Plastik, das gesammelt wird, recycelbar ist.","","","23",29,19078
"25",25," Deswegen haben wir mit dem Verpackungsgesetz eine entscheidende Wende vorgenommen:","","","24",29,19078
"26",26," Wir bevorteilen ökologisch sinnvolle, leicht zu recycelnde Verpackungen und pönalisieren die anderen aus irgendwelchen Gemischen, die man nicht recyceln kann.","","","25",29,19078
"27",27," Das ist der richtige Ansatz, um zu effektiven und guten Veränderungen zu kommen.","","","26",29,19078
"28",28," Genauso wie Sie habe auch ich die Berichte über die Probleme, die mit dem Müllexport einhergehen, gesehen.","","","27",29,19078
"29",29," Ich finde, wir können nicht einfach so tun, als gebe es das nicht.","","","28",29,19078
"30",30," Da muss gehandelt werden.","","","29",29,19078
"31",31," Aber, liebe Grüne, ich weise Sie auf Folgendes hin:","","","30",29,19078
"32",32," Die Gesetzeslage haben wir in den letzten Jahren entsprechend verändert und verschärft.","","","31",29,19078
"33",33," Das, was dort geschildert wird, sind illegale Praktiken.","","","32",29,19078
"34",34," Ich finde, wir sollten gemeinsam darauf schauen — denn das liegt in der Verantwortung der Länder -, dass auch kontrolliert wird.","","","33",29,19078
"35",35," Ich habe den Eindruck, dass es da große Defizite gibt.","","","34",29,19078
"36",36," Ein gutes GesetzParl.","","","35",29,19078
"37",37," Staatssekretär Florian Pronoldhilft nichts, wenn seine Einhaltung nicht kontrolliert wird.","","","36",29,19078
"38",38," Ich finde, es wäre fair, in dieser Debatte darüber zu reden — da sollten wir ansetzen —, wie wir tatsächliche Verbesserungen erreichen können.","","","37",29,19078
"39",39," Es geht nicht nur um die richtigen Gesetze, sondern auch um den Vollzug.","","","38",29,19078
"40",40,"Eine letzte Bemerkung, die sich auf die internationale Meeresvermüllung bezieht:","","","39",29,19078
"41",41," Ich bin der früheren Umweltministerin Barbara Hendricks sehr dankbar für ihre Initiative, die dazu geführt hat, dass wir auf internationaler Ebene, bei G 7 und G 20, das Thema Meeresvermüllung an die erste Stelle gesetzt haben.","","","40",29,19078
"42",42," Ohne die Initiative Deutschlands wäre auf diesem Gebiet weltweit so gut wie nichts passiert.","","","41",29,19078
"43",43," Nun gibt es eine Vielzahl von Initiativen und Vereinbarungen.","","","42",29,19078
"44",44," Auch wir haben in unseren Haushaltsberatungen beschlossen, dass wir im Rahmen der internationalen Zusammenarbeit zukünftig 50 Millionen Euro aufwenden werden, um die Haupteintragsquellen für die Meeresvermüllung anzugehen.","","","43",29,19078
"45",45,"Eine allerletzte Bemerkung.","","","44",29,19078
"46",46," Ich kann mich noch gut an die Debatte über das Wertstoffgesetz erinnern, liebe Grüne.","","","45",29,19078
"47",47," Ich hätte mich gefreut, wenn die Grünen damals nicht blockiert hätten.","","","46",29,19078
"48",48," Wenn Sie nicht blockiert hätten, hätten wir nicht nur Verpackungen, sondern auch andere Wertstoffe aus Plastik in dieses Gesetz einbeziehen können.
 Vizepräsidentin Claudia ","","","47",29,19078
