"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",76,19101
"2",2,"Augenblick mal, Herr Kollege.","","","01",76,19101
"3",3," — Auch wenn jetzt gleich die Abstimmungen stattfinden und offenbar noch viel Diskussionsbedarf besteht, möchte ich alle bitten, den Lärmpegel etwas herunterzufahren und dem Redner die notwendige Aufmerksamkeit zu schenken.","","","02",76,19101
"4",4," — Fahren Sie bitte fort.","","","03",76,19101
"5",5,"Oliver Kaczmarek:","","","04",76,19101
"6",6,"Heute, meine Damen und Herren, machen wir dieses BAföG noch besser, noch verlässlicher, noch planbarer und lebensnäher.","","","05",76,19101
"7",7," Unser Ziel ist:","","","06",76,19101
"8",8," mehr Geld für mehr Menschen im BAföG.","","","07",76,19101
"9",9," Deshalb erhöhen wir die Bedarfssätze kräftig, damit das BAföG mehr zum Leben reicht,Oliver Kaczmarekund deswegen wollen wir in der namentlichen Abstimmung auch wissen, ob die Opposition bei der Erhöhung des Höchstsatzes auf 861 Euro mitgeht.","","","08",76,19101
"10",10," Deshalb heben wir die Wohnpauschale um knapp ein Drittel an, und deshalb machen wir bei den Freibeträgen einen großen Schritt nach vorne, damit wieder mehr Menschen BAföG beantragen können.","","","09",76,19101
"11",11,"Herr Gehring, die Kritik der Grünen an der Stelle ist wirklich paradox; denn Sie beantragen eine sofortige Anhebung der Freibeträge um 10 Prozent und danach einen Inflationsausgleich.","","","10",76,19101
"12",12," Sie fordern weniger, als wir in der Novelle umsetzen, und erzählen den Leuten, dass mehr damit erreicht werden kann.","","","11",76,19101
"13",13," Das ist keine Trendumkehr.","","","12",76,19101
"14",14," Unser Entwurf ist nachhaltiger und solider.","","","13",76,19101
"15",15," Wir haben im Gesetzgebungsverfahren weitere Verbesserungen erreicht.","","","14",76,19101
"16",16," Wir helfen Menschen, die nahe Angehörige pflegen, indem sie länger BAföG bekommen.","","","15",76,19101
"17",17," Wir helfen BAföG-Empfängern mit Kindern, indem wir bei Kinderbetreuung mehr zahlen und den Bezug verlängern, gemessen am Alter der Kinder.","","","16",76,19101
"18",18," Wir sorgen dafür, dass alle BAföG-Empfänger nach 20 Jahren Bemühen um die Rückzahlung ihres Kreditanteils ihre Schulden erlassen bekommen, und zwar auch diejenigen, die nach altem Recht gefördert worden sind.","","","17",76,19101
"19",19,"Weil wir gerade bei Verschuldung sind — Herr Brandenburg, Sie warten darauf vielleicht schon —, an der Stelle auch ein Satz zum FDP-Antrag, dem großen Modell, das hier so angepriesen worden ist.","","","18",76,19101
