"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",105,19101
"2",2," Dazu sage ich gleich etwas.","","","01",105,19101
"3",3,"Carsten Müller:","","","02",105,19101
"4",4," — einfach gut funktioniert.","","","03",105,19101
"5",5,"Meine Damen und Herren, gestern waren sich bis auf den von der AfD benannten sogenannten Sachverständigen, der im Übrigen eher mit Selbstmarketing beschäftigt war, alle übrigen durchweg einig, dass das NetzDG materiell weiter fortgeführt werden muss und dass es eben auch besonders zielführend war.","","","04",105,19101
"6",6," Meine Damen und Herren, es wurde als mutig, zielführend und weitgehend funktional beschrieben.","","","05",105,19101
"7",7," Wir als Union sagen:","","","06",105,19101
"8",8," Etwas Gutes kann durchaus noch besser werden.","","","07",105,19101
"9",9," Deswegen werden wir uns mit dem Thema der regulierten Selbstregulierung beschäftigen, diese etablieren und stärken.","","","08",105,19101
"10",10," Das ist ein denkbar freiheitlicher Ansatz.","","","09",105,19101
"11",11," Wir wollen das Beschwerdemanagement der Plattformen klarer und verständlicher gestaltet sehen.","","","10",105,19101
"12",12," Und - ich will ein weiteres Beispiel nennen — das Put-back-Verfahren muss geregelt werden, und zwar so — ganz einfach für jedermann —, dass unrechtmäßig gelöschte Inhalte möglichst schnell wieder eingestellt werden.","","","11",105,19101
"13",13," Das gilt natürlich auch für Transparenzberichte, die abgeliefert werden und untereinander gut vergleichbar sein müssen.","","","12",105,19101
"14",14,"Meine Damen und Herren, lassen Sie mich damit schließen:","","","13",105,19101
"15",15," Wirkliche Freiheit braucht Spielregeln.","","","14",105,19101
"16",16," Wer Spielregeln abschaffen will, der liebt das Foulspiel.","","","15",105,19101
"17",17," Die CDU/CSU will wirkliche Freiheit im Internet.","","","16",105,19101
"18",18," Deswegen stehen wir zum NetzDG und machen es besser und sind für zielführende Hinweise stets aufgeschlossen.","","","17",105,19101
"19",19,"Vielen Dank.
 Vizeprasidentin Claudia ","","","18",105,19101
