"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",120,19082
"2",2," Dr.","","","01",120,19082
"3",3," Faber, Rückfrage?Dr.","","","02",120,19082
"4",4," Marcus Faber:","","","03",120,19082
"5",5,"Sie haben von den zahlreichen Kriterien vor allem eines, nämlich die Überbrückungslösung, genannt.","","","04",120,19082
"6",6," Nun hat sich die Bundesregierung, wie Sie dargestellt haben, entschieden, den Eurofighter und den F-18 weiter zu betrachten.","","","05",120,19082
"7",7,"Der Inspektor der Luftwaffe hat mir gestern gesagt, dass er auch beim F-18 von 200 Flugstunden im Jahr bei einer Gesamtnutzungszeit pro Flugzeug von insgesamt 10 000 Stunden ausgeht, also von einer Nutzungsdauer von 50 Jahren, die die von Ihnen genannte Überbrückungslösung deutlich übersteigt.","","","06",120,19082
"8",8," Deswegen war meine Frage, warum Sie den F-35 aus der Betrachtung der Tornado-Nachfolge ausgeschlossen haben.","","","07",120,19082
"9",9,"Thomas Silberhorn, Parl.","","","08",120,19082
"10",10," Staatssekretär bei der Bundesministerin der Verteidigung:","","","09",120,19082
"11",11,"Herr Kollege, wir gehen davon aus, dass jedes neu zu beschaffende Flugzeug eine längere Nutzungsdauer als nur 15 Jahre hat.","","","10",120,19082
"12",12," Das widerspricht aber nicht meiner Aussage, dass wir für diesen Zeitraum eine Überbrückungslösung haben.","","","11",120,19082
"13",13,"Unter den vielen Kriterien ist eines der wesentlichen, das ich Ihnen auch genannt habe, die Harmonisierung einer solchen Überbrückungslösung mit dem künftigen Future Combat Air System.","","","12",120,19082
"14",14," Im Übrigen spielen auch der Einführungszeitpunkt eines Nachfolgemodells eine Rolle und natürlich das Ziel, die Fähigkeit möglichst bruchfrei zu erhalten.","","","13",120,19082
"15",15," In diesem Bündel von Kriterien, die wir an alle Optionen angelegt haben, haben wir uns auf zwei von ursprünglich vier Optionen verständigt, die jetzt näher zu betrachten sind.
Vizepräsidentin Claudia ","","","14",120,19082
