"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",95,19082
"2",2," Herr Wittke.","","","01",95,19082
"3",3,"Oliver Wittke, Parl.","","","02",95,19082
"4",4," Staatssekretär beim Bundesminister für Wirtschaft und Energie:","","","03",95,19082
"5",5,"Vielen Dank, Frau Kollegin.","","","04",95,19082
"6",6," — Dieses Papier ist in die Zukunft gerichtet; es ist kein Gegenwartspapier.","","","05",95,19082
"7",7," Wenn Sie mir sagen, wie sich der Markt in den unterschiedlichen Bereichen in den nächsten zehn Jahren entwickelt, sage ich Ihnen gerne, an welchen Stellen dieses Papier einschlägig ist.","","","06",95,19082
"8",8," Sie können nicht aus der Situation, die Sie heute in Deutschland vorfinden, Antworten auf zukünftige Fragestellungen ableiten.","","","07",95,19082
"9",9," Darum noch einmal:","","","08",95,19082
"10",10," Dieses Papier ist auf die Zukunft gerichtet, nicht auf die Gegenwart allein.","","","09",95,19082
"11",11," Darum braucht man jetzt den Instrumentarienkasten, und der ist zusammengeschrieben in dieser Industriestrategie.","","","10",95,19082
"12",12," Wir werden da noch vieles zu verfeinern haben, wir werden noch vieles zu diskutieren haben.","","","11",95,19082
"13",13," Aber es ist gut, dass wir uns dieser Herausforderung gestellt haben; denn ein einfaches Weiter-so würde bedeuten, dass uns andere Staaten wie beispielsweise China, aber auch die Vereinigten Staaten durch eine egoistische Politik abhängen.","","","12",95,19082
"14",14," Das wollen wir nicht.","","","13",95,19082
"15",15," Wir wollen dem etwas entgegensetzen.","","","14",95,19082
"16",16," Dazu zählt auch der Schutz der deutschen Unternehmen, der deutschen Betriebe.
Vizepräsidentin Claudia ","","","15",95,19082
