"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",66,19082
"2",2," Haben Sie eine weitere Rückfrage?Dr.","","","01",66,19082
"3",3," Christoph Hoffmann:","","","02",66,19082
"4",4,"Vielen Dank für Ihre Bemühungen, die Deutsche Post da ein bisschen auf Linie zu bringen und vielleicht auch die Kommunikation zu verbessern, sodass der Verbraucher weiß, wann welche Dinge nicht mehr möglich sind und dass es dadurch automatisch zu Preiserhöhungen für den Verbraucher kommt.","","","03",66,19082
"5",5,"Wir haben in Europa ein unterschiedliches Recht.","","","04",66,19082
"6",6," Wenn zum Beispiel eine Briefsendung mit einer Ware aus der Schweiz, aus Italien oder aus Großbritannien kommt, könnte die Post sagen:","","","05",66,19082
"7",7," Ich muss diese Sendung an den Absender zurückschicken, weil Warensendungen in Briefen in Deutschland nicht zulässig sind.","","","06",66,19082
"8",8," — Die Frage ist:","","","07",66,19082
"9",9," Wie wollen Sie da vorgehen?Oliver Wittke, Parl.","","","08",66,19082
"10",10," beim Bundesminister für Wirtschaft und EnerEs geht nicht um die en Herr Kollege Hoffmann, sondern es geht darum, welches Entgelt fällig wird.","","","09",66,19082
"11",11," Das Entgelt wird im Entsenderland fällig, das heißt in der Schweiz, in Großbritannien oder eben in Deutschland.","","","10",66,19082
"12",12," Da sind die Postdienstleister frei in der Gestaltung ihrer Preise, sofern sie nicht im regulierten Bereich, beispielsweise im Briefmarkt in Deutschland, tätig sind.","","","11",66,19082
"13",13," Von daher gibt es da keine Einwirkungsmöglichkeit von unserer Seite und auch nicht die Möglichkeit der Post, die Beförderung einer solchen Sendung zu verweigern.
Vizepräsidentin Claudia ","","","12",66,19082
