"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",67,19082
"2",2," Vielen Dank.","","","01",67,19082
"3",3," — Dann kommen wir zu Frage 16 von Dr.","","","02",67,19082
"4",4," Christoph Hoffmann, FDP:","","","03",67,19082
"5",5,"Plant die Bundesregierung beim Projekt SuedLink einen runden Tisch für alle Bundesländer zur Einbeziehung in die Weiterplanung, und in welcher Form wird sich die Bundesregierung für Entschädigungszahlungen für Landwirte und Eigentümer einsetzen, die von der Se Rees rung betroffen Sind?Herr Kollege Wittke.","","","04",67,19082
"6",6,"Oliver Wittke, Parl.","","","05",67,19082
"7",7," Staatssekretär beim Bundesminister für Wirtschaft und Energie:","","","06",67,19082
"8",8,"Vielen Dank, Frau Präsidentin.","","","07",67,19082
"9",9," — Herr Kollege, das Projekt „SuedLink“ befindet sich derzeit im Bundesfachplanungsverfahren, das umfangreiche Beteiligungen der Bevölkerung gesetzlich vorsieht.","","","08",67,19082
"10",10," Darüber hinaus plant die Bundesregierung keinen runden Tisch zu dem Projekt.","","","09",67,19082
"11",11," Für die Entschädigung betroffener Grundstückseigentümerinnen und -eigentümer hat die Bundesregierung mit dem am 12.","","","10",67,19082
"12",12," Dezember 2018 im Kabinett beschlossenen Regierungsentwurf der Novelle des Netzausbaubeschleunigungsgesetzes vorgeschlagen, einen verlässlichen und bundesweit einheitlichen Rechtsrahmen zu schaffen.","","","11",67,19082
"13",13," Dieser Vorschlag beinhaltet, die Dienstbarkeitsentschädigung moderat anzuheben.","","","12",67,19082
"14",14," Der darüber hinaus zu zahlende Betrag für den Fall einer gütlichen Einigung, ein sogenannter Beschleunigungszuschlag, wird deutlich erhöht werden.","","","13",67,19082
"15",15," Die Regelung sieht darüber hinaus optional vor, sich die Entschädigung in drei Tranchen — nach Inbetriebnahme der Leitung, nach 10 und nach 30 Jahren — auszahlen zu lassen.
Vizepräsidentin Claudia ","","","14",67,19082
