"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",14,19132
"2",2," Ekin Deligöz, Bündnis 90/Die Grünen, hat jetzt das Wort.","","","01",14,19132
"3",3," Ekin Deligöz:","","","02",14,19132
"4",4,"Guten Morgen, Herr Präsident! Liebe Kolleginnen und Kollegen! Frau Kollegin Ihnen, ich habe Ihnen sehr gut zugehört.","","","03",14,19132
"5",5," Ich teile Ihre Analyse in der Form nicht.","","","04",14,19132
"6",6," Aber selbst wenn man sie teilen würde, müssten Sie doch mal einen Schritt weiterdenken.","","","05",14,19132
"7",7," Das bedeutet in der Folge, dass Sie hier für Ihre Fraktion eigentlich als Nächstes Rentenkürzungen beantragen müssten.","","","06",14,19132
"8",8," Wollen Sie wirklich angesichts der Tatsache, dass Altersarmut in diesem Land ein ernstzunehmendes Thema ist, damit marschieren? Ich finde, das sollten Sie nicht tun.","","","07",14,19132
"9",9," Ich komme zu der zweiten Rede.","","","08",14,19132
"10",10," Herr Minister, ich habe auch Ihnen gut zugehört.","","","09",14,19132
"11",11," Ich habe mir gedacht:","","","10",14,19132
"12",12," Sie haben hier einen guten analytischen Beitrag geleistet.","","","11",14,19132
"13",13," Sie haben gesagt:","","","12",14,19132
"14",14," Die Arbeitswelt wandelt sich.","","","13",14,19132
"15",15," Wir brauchen neue Strukturen, wir müssen Antworten finden auf diesen Wandel, auch auf die Unsicherheiten auf dem Arbeitsmarkt und auf die Entlassungen, die uns bevorstehen.","","","14",14,19132
"16",16," — Aber was ich nicht verstehe, ist, wie Sie sich einerseits zu Recht starkmachen wollen für Qualifizierung und Bildung und andererseits bei der Beitragssenkung von 0,1 Prozentpunkte zusätzlich zur letzten Absenkung um 0,5 Prozentpunkte mitgehen können.","","","15",14,19132
"17",17," Das passt doch gar nicht zusammen.","","","16",14,19132
"18",18," Ich will Ihnen auch eine Zahl nennen:","","","17",14,19132
"19",19," Das ist eine Kürzung bei der BA um 1,2 Milliarden Euro.","","","18",14,19132
"20",20," 1,2 Milliarden Euro, die im Bereich der Qualifizierung für den Arbeitsmarkt fehlen werden.","","","19",14,19132
"21",21," Das wird mit Ihrem Programm nicht in Übereinstimmung zu bringen sein.","","","20",14,19132
"22",22," Sie sagen ja:","","","21",14,19132
"23",23," Das ist nicht zusätzlich, sondern wir nehmen die Mittel aus den Rücklagen.","","","22",14,19132
"24",24," — Aber das verstehe ich erst recht nicht; denn diese Rücklagen sind ja dafür da, um in Krisenzeiten einspringen zu können, zum Beispiel bei Qualifizierung, zum Beispiel zur Finanzierung von Kurzarbeitergeld.","","","23",14,19132
"25",25," Wenn Sie diese Rücklagen jetzt abbauen, stellt sich die Frage:","","","24",14,19132
"26",26," Was machen Sie, wenn tatsächlich eine Krise in diesem Land ist? Dann sind die Rücklagen nämlich leergeräumt.","","","25",14,19132
"27",27," Das kann doch nicht ernsthaft und wirklich Ihr Ziel sein.","","","26",14,19132
"28",28,"Ein zweites großes Thema, das uns auch diese Woche beschäftigt hat, ist der Bereich der Sanktionen.","","","27",14,19132
"29",29," Wir warten alle ganz gespannt darauf, was für ein Gesetz Sie uns hier vorlegen können.","","","28",14,19132
