"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",66,19122
"2",2," Vielen Dank, Frau Kollegin Magwas.","","","01",66,19122
"3",3," — Nächste Rednerin:","","","02",66,19122
"4",4," Saska Esken für die SPD-Fraktion.","","","03",66,19122
"5",5," Saskia Esken:","","","04",66,19122
"6",6,"Frau Präsidentin! Liebe Kolleginnen und Kollegen! Sehr verehrte Damen und Herren! Eine Kollegin hat es gesagt:","","","05",66,19122
"7",7," Fünf Jahre sind in der Medien- und Kommunikationswelt eine sehr lange Zeit.","","","06",66,19122
"8",8," — Es wäre unsere Aufgabe, wesentlich regelmäßiger darauf zu schauen, ob unsere Regeln und Gesetze den aktuellen Entwicklungen eigentlich noch gerecht werden, auch darüber hinaus zu schauen, wie wir es in der Enquete-Kommission KI auch mit Blick auf Medien und Kommunikation tun.","","","07",66,19122
"9",9," Das ist dringend notwendig.","","","08",66,19122
"10",10,"Medien beleuchten und begleiten als vierte Gewalt das Handeln von Politik.","","","09",66,19122
"11",11," Das tun sie kritisch.","","","10",66,19122
"12",12," Das ist auch richtig so.","","","11",66,19122
"13",13," Sie sind damit einer der wichtigsten Pfeiler unserer Demokratie.","","","12",66,19122
"14",14," Mit der Digitalisierung sind neue Formen des journalistischen Arbeitens und der Veröffentlichung entstanden, aber auch neue Wege der Informationsbeschaffung.","","","13",66,19122
"15",15," Meine drei erwachsenen Kinder schalten nicht um 20 Uhr den Fernseher ein, um sich bei der „Tagesschau“ über das Weltgeschehen zu informieren.","","","14",66,19122
"16",16," Sie haben nicht mal einen Fernseher.","","","15",66,19122
"17",17," Sie informieren sich und sie bilden ihre Meinung, wann und wo sie wollen:","","","16",66,19122
"18",18," auf Blogs und Webseiten, auf Twitter und Facebook, auf Instagram oder auf YouTube-Kanälen, aber auch und natürlich bei den digitalen Angeboten der klassischen Medien.","","","17",66,19122
"19",19," Die Medienwelt ist also sehr vielfältig geworden.","","","18",66,19122
"20",20,"Außerhalb der Fachpolitik war diese Vielfalt bis vor Kurzem kein Thema.","","","19",66,19122
"21",21," Der YouTuber Rezo hat uns mit seinem Video kurz vor der Europawahl noch einmal aufgerüttelt.","","","20",66,19122
"22",22," Er hat gegen die Politik der CDU - ja, auch der SPD - gewettert und damit medial für viel Furore gesorgt.","","","21",66,19122
"23",23," Dahinter war ziemlich viel Feuer.","","","22",66,19122
"24",24," Viele sind sich erst jetzt bewusst geworden, dass auch Onlineangebote wie YouTube-Kanäle eine legitime und ernstzunehmende Quelle von Informationen und zur Meinungsbildung sein können.","","","23",66,19122
"25",25," Es ist, glaube ich, gut, dass diese Botschaft angekommen ist, auch wenn die Reaktionen teils verstörend waren.","","","24",66,19122
"26",26,"Die CDU-Vorsitzende beklagte sich über Meinungsmache vor Wahlen.","","","25",66,19122
"27",27," Ich frage mich schon, wie sie bisher den eigenen Wahlkampf eingeordnet hat.","","","26",66,19122
