"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",16,19122
"2",2," Nächster Redner ist der Kollege Lorenz Beutin, Die inke.","","","01",16,19122
"3",3," Lorenz Gösta Beutin:","","","02",16,19122
"4",4,"Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Zuschauerinnen und Zuschauer! Ich möchte damit anfangen, darüber zu erzählen, dass wir 2008 erlebt haben, dass mit der Finanz- und Wirtschaftskrise die Geschichte, dass der Markt alles regeln würde, an ihr Ende gekommen ist.","","","03",16,19122
"5",5," Die wenigsten glauben heutzutage noch, dass Immobilienspekulation, dass grenzenloses Wachstum und dass das Verscherbeln unseres Öffentlichen irgendwas Gutes in der Gesellschaft bewirken, und das ist richtig so.","","","04",16,19122
"6",6," Stellen Sie sich doch einmal ein Haus vor.","","","05",16,19122
"7",7," Dieses Haus ist sehr alt.","","","06",16,19122
"8",8," Die Luft steht schon.","","","07",16,19122
"9",9," Es ist wochenlang nicht mehr gelüftet worden, und Sie können quasi den Mief riechen.","","","08",16,19122
"10",10," Dann kommen einige der Bewohnerinnen in diesem Haus auf die Idee — die ist ganz neu und revolutionär —, einfach mal die Fenster aufzumachen und den frischen Wind hereinzulassen.","","","09",16,19122
"11",11," Diejenigen, die diesen frischen Wind hereingelassen haben, das sind die Hunderttausenden, die wir Woche für Woche, Monat für Monat seit einem Jahr auf den Straßen erleben, die für Klimagerechtigkeit stehen, die sagen:","","","10",16,19122
"12",12," „Wir können unsere Gesellschaft verändern“, die sagen:","","","11",16,19122
"13",13," „Wir können unsere Zukunft gemeinsam gestalten“.","","","12",16,19122
"14",14," Genau das ist es, wovon wir lernen müssen.","","","13",16,19122
"15",15," Aber diese Bundesregierung legt uns nun ein Klimapäckchen vor, das wieder den Geist der Vergangenheit atmet.","","","14",16,19122
"16",16," Bei diesem Klimapäckchen meinen Sie, man könne das irgendwie über den CO;-Preis regeln, der Markt werde das alles regeln, die Individuen würden sich irgendwie alle umstellen und es werde schon klappen.","","","15",16,19122
"17",17," Nein, das hat die letzten 10, 20 Jahre nicht geklappt.","","","16",16,19122
"18",18," Das hat bei der Rente nicht geklappt.","","","17",16,19122
"19",19," Das hat bei der Arbeit nicht geklappt.","","","18",16,19122
"20",20," Das hat beim bezahlbaren WohnenLorenz Gésta Beutin nicht geklappt.","","","19",16,19122
"21",21," Und das wird auch beim Klimaschutz scheitern.","","","20",16,19122
"22",22," Dieses Hoffen auf den Markt bedeutet:","","","21",16,19122
"23",23," Sie wollen einen CO,-Preis einführen.","","","22",16,19122
"24",24," Das DIW hat es Ihnen vorgerechnet, der Bundesrechnungshof hat es Ihnen vorgerechnet:","","","23",16,19122
"25",25," Es trifft vor allem die einkommensschwachen Haushalte durch steigende Benzinpreise, durch steigende Heizölpreise.","","","24",16,19122
"26",26," Auf der anderen Seite erhöhen Sie durch eine Pendlerpauschale die Einkommen derjenigen in diesem Land, die eh viel haben.","","","25",16,19122
"27",27," Nein, wir müssen endlich anfangen, Klimaschutz für die vielen zu machen, nicht für die wenigen, einen Klimaschutz für die Mehrheit unserer Bevölkerung.","","","26",16,19122
"28",28," Das bedeutet:","","","27",16,19122
"29",29," Wir brauchen endlich gesellschaftliche Regelungen, die für alle gelten, wir brauchen Gesetze, und wir brauchen auch Verbote, an die sich alle dann zu halten haben; denn es geht darum, dass wir einen neuen Gesellschaftsvertrag brauchen.","","","28",16,19122
"30",30," Wir brauchen eine Mobilitätsgarantie für alle in dieser Gesellschaft.","","","29",16,19122
"31",31," Wir brauchen eine Sozialgarantie für alle in unserer Gesellschaft.","","","30",16,19122
"32",32," Und das bedeutet, dass wir die Energiewende in die Hände der Bürgerinnen geben, dass wir eine Verkehrswende machen, die nicht nur eine Antriebswende ist, dass wir energetische Sanierung gerecht für alle machen, auch für die einkommensschwachen Haushalte.","","","31",16,19122
"33",33," Wir müssen uns unsere Gesellschaft zurückholen.","","","32",16,19122
"34",34," Wir müssen den Glauben, dass wir unsere Zukunft gemeinsam gestalten können, wiedergewinnen.","","","33",16,19122
"35",35," Dafür brauchen wir etwas anderes als dieses belanglose Klimapäckchen.","","","34",16,19122
"36",36," Wir brauchen echten Klimaschutz, und zwar jetzt und sofort.","","","35",16,19122
"37",37,"Vielen Dank.","","","36",16,19122
"38",38," Präsident Dr.
 Wolfgang ","","","37",16,19122
