"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",36,19087
"2",2," Vielen Dank.","","","01",36,19087
"3",3," — Als nächste Rednerin erhält das Wort die Kollegin Kirsten Lühmann, SPD-Fraktion.","","","02",36,19087
"4",4," Kirsten Lühmann:","","","03",36,19087
"5",5,"Herr Präsident! Liebe Kollegen! Liebe Kolleginnen! Sehr verehrte Zuhörende! Wir sprechen hier heute über ein Thema, das wir im Verkehrsausschuss schon oft beraten haben, und zwar das Thema Mobilitätswende.","","","04",36,19087
"6",6," Wir wissen:","","","05",36,19087
"7",7," Die Mobilitätswende ist erforderlich.","","","06",36,19087
"8",8," Wir wissen:","","","07",36,19087
"9",9," Wir sind quasi mittendrin.","","","08",36,19087
"10",10," Und wir wissen:","","","09",36,19087
"11",11," Ein wesentlicher Punkt dieser Mobilitätswende ist, dass wir mehr Verkehre sowohl von Gütern als auch von Menschen auf die Schiene bringen.","","","10",36,19087
"12",12," Darum hat sich — über unsere Grenzen hinaus — auch Europa damit beschäftigt und für den europäischen Raum wichtige Eisenbahnstrecken definiert, die vorrangig auszubauen sind, weil auf diesen Eisenbahnstrecken, den sogenannten transeuropäischen Netzen, die Hauptlast des Verkehres liegen wird.","","","11",36,19087
"13",13,"Wir reden hier heute über eine solche Strecke, die jetzt schon erheblich belastet ist, und zwar durch den Verkehr und damit auch durch Lärm.","","","12",36,19087
"14",14," Wir haben auch schon gehört:","","","13",36,19087
"15",15," Das Obere Mittelrheintal ist Weltkulturerbe.","","","14",36,19087
"16",16," Weil wir aber natürlich die Menschen nicht alleine lassen, haben wir — das wurde schon gesagt - kurzfristig 65 Millionen Euro in den Lärmschutz investiert.","","","15",36,19087
"17",17," Es sind außerdemKirsten Lühmannweitere 112 Millionen Euro für Lärmschutzmaßnahmen zugesagt worden, und das ist auch gut so.","","","16",36,19087
"18",18," Über diese Maßnahmen und wie sie eingesetzt werden, wird vor Ort mit dem Beirat „Leiseres Mittelrheintal“ gesprochen.","","","17",36,19087
"19",19," Dieser Beirat ist aus Sicht der SPD-Fraktion unheimlich wichtig, und er ist auch beispielgebend für andere Beiräte, die sich in unserer Republik gründen, weil sie nämlich alle an diesem Prozess Beteiligten vereinen:","","","18",36,19087
"20",20," die Menschen, die von dem Lärm betroffen sind, die Politik, das Ministerium, das für das Geld zuständig ist, und auch die Bahn, die das Ganze planen und bauen muss.","","","19",36,19087
