"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",12,19087
"2",2," Gyde Jensen, FDP, ist die nächste Rednerin.","","","01",12,19087
"3",3," Gyde Jensen:","","","02",12,19087
"4",4,"Vielen Dank.","","","03",12,19087
"5",5," — Herr Prasident! Liebe Kolleginnen und Kollegen! Ich bin Feministin, weil es immer noch Menschen auf der Welt und auch in Deutschland gibt, die Frauen kleinmachen wollen, und ich in einer Gesellschaft leben will, in der Emanzipation als eine Aufgabe begriffen wird, der sich Männer und Frauen gemeinsam verschreiben.","","","04",12,19087
"6",6," und ich in der Politik für eine Gesellschaft kämpfe, in der Frauen und Mädchen ermutigt werden, Chancen zu ergreifen.","","","05",12,19087
"7",7,"Ich bin Feministin, weil es immer noch Menschen gibt, die Frauen bei gleicher Qualifikation und gleicher Leistung immer noch 6 Prozent weniger bezahlen, und ich in einer Gesellschaft leben will, in der es faire und gerechte Löhne gibt.","","","06",12,19087
"8",8,"Ich bin Feministin, weil es in Deutschland den $ 219a StGB leider immer noch gibt, der davon ausgeht, dass Frauen nicht selbstständig denken können, und eine konservative Große Koalition in Deutschland Politik nach Gefühl macht, ohne erkennbaren Willen, den Betroffenen wirklich zu helfen.","","","07",12,19087
"9",9," Ich bin Feministin, weil eine Schwangerschaft bei einigen Arbeitgebern leider immer noch als Nachteil gilt und ich in einer liberalen Gesellschaft leben möchte, in der umfangreiche Betreuungsangebote zur Verfügung stehen, das Midlife-BAföG existiert, mehr Flexibilität bei der Arbeitszeitgestaltung vorhanden ist und dies dazu führt, dass Selbstbestimmung und Vereinbarkeit von Familie und Beruf keine Fremdwörter mehr sind.","","","08",12,19087
"10",10," Ich bin Feministin, weil eine knappe Mehrheit in den EU-Mitgliedstaaten laut einer Studie immer noch Frauen am liebsten in der Rolle der Hausfrau sehen möchte und ich in einem Europa leben will, das ein Vorbild beim Thema Gleichberechtigung ist — ohne Rollenbilder und mit Chancengerechtigkeit.","","","09",12,19087
"11",11," Ich bin Feministin, weil der Frauenanteil in europäischen Parlamenten leider immer noch bei nur 29 Prozent liegt und ich in einer Gesellschaft leben will, in der Politik Vielfalt vorlebt und in der Flexibilität das politische Engagement, vor allen Dingen auch von jungen Frauen, sei es ehrenamtlich oder im Hauptberuf, belohnt.","","","10",12,19087
"12",12,"Ich bin Feministin, weil es weltweit leider nur 2 Prozent Frauen in der Position von Friedensmediatoren gibt, Frauen aber nachweislich von bewaffneten Konflikten ganz besonders betroffen sind und ich im Ausland gerne sagen können möchte, dass Deutschland vor allen Dingen ab April dieses Jahres mit der Mitgliedschaft im UN-Sicherheitsrat die Aufgabe einnimmt, als Stimme Europas für eine gleichberechtigte Welt zu streiten.","","","11",12,19087
"13",13," Ich bin Feministin, weil Frauenrechte Menschenrechte und Menschenrechte Frauenrechte sind, es aber immer noch Länder auf der Welt gibt, in denen Frauen ihre Kleidung nicht frei wählen können, sie Männer als Vormünder ertragen müssen und zum Teil nicht einmal von ihren Menschenrechten wissen.","","","12",12,19087
"14",14," Es gibt leider viel zu viele Gründe, heute Feministin zu sein.","","","13",12,19087
"15",15," Aber es gibt für mich keinen wirklichen Grund, keine Feministin zu sein.","","","14",12,19087
"16",16," yde JensenPolitik sollte sich genau dieser Realität annehmen, und zwar nicht für uns Frauen, die hier in den Parlamenten sind, sondern genau für die Frauen, die es vielleicht noch nicht sind und die weltweit für Gleichberechtigung streiten.","","","15",12,19087
"17",17,"Vielen Dank.","","","16",12,19087
"18",18," Präsident Dr.
 Wolfgang ","","","17",12,19087
