"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",83,19127
"2",2," Vielen Dank.","","","01",83,19127
"3",3," — Nächster Redner ist Fabian Jacobi für die Fraktion der AfD.","","","02",83,19127
"4",4," Fabian Jacobi:","","","03",83,19127
"5",5,"Herr Präsident! Meine Damen und Herren! ARUG II — Gesetz zur Umsetzung der zweiten Aktionärsrechterichtlinie der EU.","","","04",83,19127
"6",6," Im Mai haben wir diesen Gesetzentwurf der Bundesregierung hier in erster Lesung beraten.","","","05",83,19127
"7",7," Ich habe seinerzeit neben unseren grundsätzlichen Vorbehalten gegen eine Gesetzgebung, die lediglich nachvollzieht, was zuvor von der EU dekretiert wurde, auch den Punkt angesprochen, der uns inhaltlich an diesem Gesetzentwurf stört.","","","06",83,19127
"8",8," Denn wenn hier auch fast alles durch die Brüsseler Richtlinie vorentschieden war, so blieben doch geringe Spielräume für den Deutschen Bundestag, in denen er selbst etwas entscheiden durfte, so die Frage, ob die Eigentümer eines Unternehmens tiber das System der Vorstandsvergütung selbst entscheiden können oder ob sie lediglich ein vom Aufsichtsrat beschlossenes Vergütungssystem abnicken dürfen.","","","07",83,19127
"9",9," Hier hat sich die Bundesregierung für das Abnicken entschieden.","","","08",83,19127
"10",10," Wir sind weiterhin der Meinung, dass diese Materie in die Entscheidungskompetenz der Hauptversammlung gehört.","","","09",83,19127
"11",11,"Wir haben deshalb im Ausschuss einen Änderungsantrag gestellt, um diesem Mangel des Gesetzentwurfs abzuhelfen.","","","10",83,19127
"12",12," Unser Änderungsantrag ist — natürlich — abgelehnt worden.","","","11",83,19127
"13",13," Jedoch haben die Regierungsfraktionen, zumindest die CDU/CSU-Fraktion, immerhin wahrgenommen, dass Nachbesserungsbedarf besteht.","","","12",83,19127
"14",14," Sie haben kurz vor der gestrigen A itzung noch einen eigenen Anderungsantrag eingebracht, der im Gegensatz zuunserem naturgemäß auch angenommen wurde.","","","13",83,19127
"15",15," Leider hat sich aber in dem von uns angesprochenen Punkt offenbar die SPD-Fraktion durchgesetzt; denn die vorgenommenen Änderungen sind lediglich kosmetischer Natur.","","","14",83,19127
"16",16," In der Sache soll es weiterhin bei der maßgeblichen Entscheidungszuständigkeit des Aufsichtsrats bleiben.","","","15",83,19127
"17",17," Wir stimmen deshalb dem Gesetzentwurf auch in der jetzigen, leicht modifizierten Form nicht zu.","","","16",83,19127
"18",18," Neben dem Gesetzentwurf der Bundesregierung stimmen wir gleich auch noch über einen Entschließungsantrag der Fraktion der Grünen ab, der hier auch nicht unerwähnt bleiben soll.","","","17",83,19127
"19",19," Es hat ja in letzter Zeit eine wenig fruchtbare Diskussion um den Begriff des Bürgerlichen gegeben, den alle möglichen Seiten für sich in Anspruch genommen oder anderen abgesprochen haben.","","","18",83,19127
"20",20," Hier nun haben wir mit dem Antrag der Grünen einen Text vor uns, der ein weiteres Mal belegt, dass jedenfalls die Grünen mit diesem Begriff gänzlich fehlbezeichnet wären.","","","19",83,19127
"21",21," Denn, wie kürzlich schon zu einem anderen Thema angemerkt, maßgeblicher Kern des Bürgerlichen ist nun mal die Unterscheidung zwischen privat und öffentlich oder auch zwischen Staat und Gesellschaft.","","","20",83,19127
"22",22,"Kern dieses Antrags der Grünen ist dagegen die These, dass Unternehmen nicht eigentlich private Organisationen zu privaten Erwerbszwecken seien, sondern vielmehr Bestandteil der staatlichen bzw.","","","21",83,19127
"23",23," politischen Sphäre, weshalb Unternehmen darin auch auf genuin politische bzw.","","","22",83,19127
"24",24," staatliche Ziele verpflichtet werden sollen.","","","23",83,19127
"25",25," Aufgezählt werden soziale und ökologische Ziele wie Kampf gegen Armut und Hunger, Maßnahmen gegen Biodiversitätsverlust und notwendigerweise gegen Klimawandel.","","","24",83,19127
"26",26," Unternehmensleitungen als Außenstellen der Politik — der Antrag der Grünen atmet den alten Ungeist des Sozialismus.","","","25",83,19127
"27",27," Oder anders gesagt:","","","26",83,19127
"28",28," Er müffelt recht streng nach DDR.","","","27",83,19127
"29",29,"Wir werden auch diesen Antrag ablehnen.","","","28",83,19127
"30",30," Vielen Dank.
 Vizepräsident Thomas ","","","29",83,19127
