"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",164,19115
"2",2," Ich meine jetzt den Schlusssatz.","","","01",164,19115
"3",3,"Uwe Kekeritz:","","","02",164,19115
"4",4," a.","","","03",164,19115
"5",5," — Der Schlusssatz lautet:","","","04",164,19115
"6",6," Vernünftige Entwicklungspolitik ist Strukturpolitik.","","","05",164,19115
"7",7," Sorgen Sie doch endlich dafür, dass wir eine andere Landwirtschaftspolitik kriegen.","","","06",164,19115
"8",8," Sorgen Sie dafür, dass in Kriegs- und Krisengebiete keine Waffen mehr exportiert werden.","","","07",164,19115
"9",9," Und nehmen Sie vor allen Dingen endlich einen Perspektivwechsel vor.","","","08",164,19115
"10",10," Das hilft, Herr Müller.
 Vizeprasident Thomas ","","","09",164,19115
