"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",134,19077
"2",2,"Die Kollegin Dr.","","","01",134,19077
"3",3," Manja Schüle hat das Wort für die SPD-Fraktion.","","","02",134,19077
"4",4," Dr.","","","03",134,19077
"5",5," Manja Schüle:","","","04",134,19077
"6",6,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Zuschauer! Was haben die weltweit erstmals angebotene umfassende Darmflora aus Wildau, passgenaue Unterhemden aus Teltow und eine Wurstpelle eines Hotdogs aus Potsdam gemein? Herr Sattelberger, Sie haben bestimmt eine Idee! Ich helfe Ihnen - es ist ja auch ein bisschen spät -:","","","05",134,19077
"7",7," Das alles sind Innovationen aus Brandenburg.","","","06",134,19077
"8",8," Diese Information ist für mich wichtig — für Sie vielleicht nicht so sehr.","","","07",134,19077
"9",9,"Aber die zweite Information ist insgesamt wichtig:","","","08",134,19077
"10",10," Das sind Innovationen, die in Zusammenarbeit von einer Hochschule für angewandte Wissenschaften, einem Forschungsinstitut und einem Unternehmen entwickelt worden sind.","","","09",134,19077
"11",11," Sie wurden also in der Forschung entwickelt oder mithilfe der Forschung optimiert, und in Zusammenarbeit mit einem Unternehmen wurden aus den Ergebnissen Produkte, und diese Produkte können wir heute kaufen.","","","10",134,19077
"12",12," Das heißt, die Innovationen sind in der Breite angekommen.","","","11",134,19077
"13",13,"Mit der Agentur für Sprunginnovationen wollen wir die Innovationen mit hoher Durchschlagskraft fördern.","","","12",134,19077
"14",14," Neben der Konzentration auf die Spitze müssen wir aber auch das Wachstum in der Breite in den Blick nehmen.","","","13",134,19077
"15",15," Für mich ist das kein Widerspruch; das sind zwei Seiten einer Medaille.","","","14",134,19077
"16",16,"Der Düsseldorfer Ökonom Jens Südekum wird nicht müde, uns darauf hinzuweisen, dass wir eine Wissensinfrastruktur brauchen, die das Wissen von oben nach unten durchreicht und eine Innovationskette zulässt, die lückenlos ist.","","","15",134,19077
"17",17," Denn wir brauchen Wachstum da, wo in der Vergangenheit am häufigsten keines stattgefunden hat, nämlich bei den normalen Unternehmen.","","","16",134,19077
"18",18," Das ist auch kein Selbstzweck für uns, sondern das entscheidet heute und vor allem morgen darüber, wie wir unsere Arbeitsplätze sichern können, wie wir Steueraufkommen sichern können und wie wir den gesellschaftlichen Fortschritt auch in den nächsten Jahrzehnten absichern können.","","","17",134,19077
"19",19,"— Jetzt hören Sie doch zu, Herr Sattelberger! Jetzt kommt die Uberraschung für Sie! Genau an diesem Punkt kommt die Deutsche Transfergemeinschaft ins Spiel, die wir Sozialdemokraten unterstützen.","","","18",134,19077
"20",20," — Jetzt will ich Beifall von Ihnen! Schauen wir uns unsere stark mittelständisch geprägte deutsche Wirtschaft an.","","","19",134,19077
"21",21," Sie muss von den Ergebnissen der Grundlagenforschung genauso profitieren, wie sie auf die angewandte Forschung angewiesen ist.","","","20",134,19077
"22",22," Deshalb verbietet sich aus meiner Sicht auch eine Verengung der Debatte auf „Was ist besser, Grundlagen- oder Anwendungsforschung?“.","","","21",134,19077
"23",23," Das ware kurzsichtig und falsch; denn wir brauchen beides.","","","22",134,19077
"24",24," Wir brauchen neben exzellenter Grundlagenforschung einen strukturierten und einfacheren Zugang zu Anwendung und zu Kooperationen.","","","23",134,19077
"25",25,"Was wir haben, sind gute Förderprogramme in den Bereichen Wissenstransfer, Technologietransfer und, ja, auch Unternehmensgründung.","","","24",134,19077
"26",26," Diese zu bündeln und zu flexibilisieren und vor allen Dingen auch die Fachhochschulen als strategische Partner unserer regionalen Wirtschaft in den Blick zu nehmen, das ist dann die Aufgabe einer Transfergemeinschaft.","","","25",134,19077
"27",27," Warum Fachhochschulen? Das ist ganz einfach:","","","26",134,19077
"28",28," Die sind im besten Alter, nämlich 51, sie sind bestens aufgestellt, sowohl regional als auch thematisch, sie haben mittlerweile über 50 000 bestens ausgebildete Wissenschaftlerinnen und Wissenschaftler und über 1 Million Studierende.","","","27",134,19077
"29",29," Das Gründungsmoment für unsere Fachhochschulen vor 51 Jahren war das Bekenntnis unseres Landes „Bei uns zählt jedes Talent“.","","","28",134,19077
"30",30," Mittlerweile zählen die Fachhochschulen oder auch die Hochschulen für angewandte Wissenschaften zu den verlässlichsten Partnern unserer regionalen Wirtschaft, und sie sind darüber hinaus Wissens- und Qualifizierungsanker.","","","29",134,19077
"31",31," Sie haben damit eine ganz eigene Güte innerhalb unseres Systems entwickelt.","","","30",134,19077
"32",32," Und seien wir ehrlich:","","","31",134,19077
"33",33," Wir alle reden wahnsinnig gerne und stolz über unsere Fachhochschulen als Wirtschaftsmotoren und als Anker.","","","32",134,19077
"34",34," Aber das Benzin oder den Kraftstoff, den geben wir ihnen ganz oft nicht.","","","33",134,19077
"35",35," Das kann so nicht bleiben.","","","34",134,19077
"36",36,"Bedauerlicherweise enden an dieser Stelle unsere Gemeinsamkeiten mit Ihnen, mit der FDP.","","","35",134,19077
"37",37," An anderer Stelle werden Sie nie müde, den schlanken Staat zu fordern, liebe Liberale.","","","36",134,19077
