"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",10,19133
"2",2," Frau Bundesminister.","","","01",10,19133
"3",3,"Christine Lambrecht, Bundesministerin der Justiz und für Verbraucherschutz:","","","02",10,19133
"4",4,"Vielen Dank.","","","03",10,19133
"5",5," — Ich kenne die von Ihnen genannten Gutachten nicht.","","","04",10,19133
"6",6," Ich kenne aber ein Gutachten des DIW, das besagt, die Mietpreisbremse wirkt; wenn auch nur maßvoll, aber sie wirkt.","","","05",10,19133
"7",7," Dieses Gutachten will ich nicht unbedingt in die allzu linke Ecke stellen.","","","06",10,19133
"8",8," Es wird sicherlich sehr sachgerecht zustande gekommen sein.","","","07",10,19133
"9",9,"Sie haben aber recht:","","","08",10,19133
"10",10," Die Mietpreisbremse, so wie sie bisher ausgestaltet war, war durchaus verbesserungswürdig.","","","09",10,19133
"11",11," Deswegen haben wir uns in der Koalition im Sommer darauf verständigt, dass wir die Mietpreisbremse verschärfen.","","","10",10,19133
"12",12," Zum einen wird der Betrachtungszeitraum erweitert, zum anderen wird es in Zukunft die Möglichkeit geben, in der Vergangenheit zu viel gezahlte Miete zurückzufordern.","","","11",10,19133
"13",13," Das war bei der bisherigen Mietpreisbremse nicht der Fall.","","","12",10,19133
"14",14," Vermieter müssen nun damit rechnen, dass zu viel gezahlte Miete zurückverlangt wird.","","","13",10,19133
"15",15," Das wird ein Anreiz für die Vermieter sein, solche Überforderungen dem Mieter in Zukunft nicht mehr anzulasten.","","","14",10,19133
"16",16,"Präsident Dr.
 Wolfgang ","","","15",10,19133
