"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",66,19133
"2",2," Dr.","","","01",66,19133
"3",3," Hoffmann.","","","02",66,19133
"4",4,"Dr.","","","03",66,19133
"5",5," Christoph Hoffmann:","","","04",66,19133
"6",6,"Eine Nachfrage.","","","05",66,19133
"7",7," — Frau Merkel sprach von 160 Millionen Hektar Wald, wie wir auch in der Frage dargestellt haben.","","","06",66,19133
"8",8," Wir fragen uns, wie sie eigentlich auf diese Zahl kommt; denn wir können sie nicht nachvollziehen und das auch nirgends sehen.","","","07",66,19133
"9",9," Das wäre die Nachfrage.","","","08",66,19133
"10",10,"Dr.","","","09",66,19133
"11",11," Maria Flachsbarth, Parl.","","","10",66,19133
"12",12," Staatssekretärin beim Bundesminister für wirtschaftliche Zusammenarbeit und Entwicklung:","","","11",66,19133
"13",13,"_ Genau.","","","12",66,19133
"14",14," Wie ich bereits sagte, sind es Vorhaben derbeit zum Waldschutz in Afrika, Asien, Mittel- und Südamerika.","","","13",66,19133
"15",15," Darüber hinausgehend will ich Ihnen sehr gerne schriftlich eine projektscharfe Liste zukommen lassen.
 Vizepräsidentin Claudia ","","","14",66,19133
