"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",46,19133
"2",2," Herr Jacobi, haben Sie eine Rückfrage? — Sie müssen nicht.","","","01",46,19133
"3",3," — Gut.","","","02",46,19133
"4",4,"Dann kommt als Nächster Kollege Roman MüllerBöhm.","","","03",46,19133
"5",5,"Roman Müller-Böhm:","","","04",46,19133
"6",6,"Sehr geehrte Frau Ministerin, Sie sprachen gerade schon von der Thomas-Cook-Pleite und davon, dass sich die Bundesregierung bereit erklärt hat, die fehlenden Gelder, die nicht im Rahmen der Kundenabsicherung abgesichert sind, nun doch zur Verfügung zu stellen, damit der Schaden der Kundinnen und Kunden abgewendet werdenann.","","","05",46,19133
"7",7,"Meine Frage geht in die Richtung:","","","06",46,19133
"8",8," Warum tun Sie das, da das, wenn man so will, ja im Grunde bereits einem Schuldeingeständnis gleichkommt, dass die Pauschalreiserichtlinie damals eben nicht richtig umgesetzt wurde? Es gab damals in der Anhörung diesbezüglich mehrere Anmerkungen, beispielsweise auch vom vzbv.","","","07",46,19133
"9",9," All das hat anscheinend keinen Niederschlag gefunden.","","","08",46,19133
"10",10," Dementsprechend möchte ich Sie fragen:
 Ist das nicht an der Stelle ein vorgezogenes Schuldeingeständnis, dass die Richtlinie nicht richtig umgesetzt wurde?Vizepräsidentin Claudia ","","","09",46,19133
