"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",101,19133
"2",2," Herr Herbrand, eine weitere Rückfrage?Markus Herbrand:","","","01",101,19133
"3",3,"Ja, eine Rückfrage habe ich noch.","","","02",101,19133
"4",4," — Ich bin nicht der Auffassung, dass es hilfreich ist, wenn man auf der Suche nach der Nadel den Haufen immer weiter vergrößert.","","","03",101,19133
"5",5," Ich stelle also fest:","","","04",101,19133
"6",6," Wir haben über 50 000 Geldwäscheverdachtsmeldungen, die nicht abschließend bearbeitet worden sind.","","","05",101,19133
"7",7," Wir haben Hinweise darauf, dass Meldungen zur Terrorfinanzierung monatelang bei der FIU liegen, bevor sie an die Polizei weitergeleitet werden.","","","06",101,19133
"8",8," Und auf eine meiner letzten parlamentarischen Anfrage haben Sie eingeräumt, dass der FIU knapp 200 Mitarbeiter fehlen.","","","07",101,19133
"9",9," Wie wollen Sie den Personalnotstand kurzfristig beheben? Denn mehr Zeit dürfen wir uns aus meiner Sicht da nicht mehr lassen.","","","08",101,19133
"10",10,"Sarah Ryglewski, = Staatssekretärin beim Bundesminister der FinanzenVielleicht noch som zur Erläuterung:","","","09",101,19133
"11",11," Wir haben nicht 50 000 unbearbeitete Fälle, sondern diese wurden alle erst gesichtet und sind dann weiter in die Bearbeitung nach Erstbegutachtung gegangen; das ist ein Unterschied.","","","10",101,19133
"12",12,"Zum Thema Personalaufwuchs:","","","11",101,19133
"13",13," Wir sind sehr bemüht, das zügig zu machen, es aber auch mit entsprechender Qualität zu unterlegen.","","","12",101,19133
"14",14," Unser Interesse ist, dass wir hier eine Breite haben, auch an beruflicher Expertise, dass wir Personal nicht nur aus dem Bankensektor gewinnen wollen, sondern auch aus dem Nichtfinanzsektor.","","","13",101,19133
"15",15," Denn Sie haben natürlich recht:","","","14",101,19133
"16",16," Es geht nicht nur darum, dass man den Haufen immer größer macht, sondern dass man dann auch die Instrumente hat, vernünftig auszuwerten.","","","15",101,19133
"17",17,"Im Übrigen bemühen wir uns auch durch die Zusammenarbeit mit den Verpflichteten im Sinne des Geldwäschegesetzes, zu schauen, wie man Meldestrukturen so etablieren kann, dass man gezielter die Sachen bekommt, die man auch braucht.","","","16",101,19133
"18",18," Es ist auch nicht so, dass jetzt nur diese 256 Stellen besetzt sind, sondern wir haben noch die Unterstützung durch das Personal aus der Zollverwaltung.","","","17",101,19133
"19",19," Also:","","","18",101,19133
"20",20," Es wird sukzessive ein Personalaufwuchs angestrebt, und wir halten das auch so für angemessen und vertretbar.","","","19",101,19133
"21",21," Aber dass es schneller geht, wünschen wir uns natürlich immer alle.
Vizepräsidentin Claudia ","","","20",101,19133
