"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",130,19106
"2",2," Vielen Dank.","","","01",130,19106
"3",3," — Letzter Redner in der Debatte ist der Kollege Karl Holmeier für die Fraktion der CDU/CSU.","","","02",130,19106
"4",4," Karl Holmeier:","","","03",130,19106
"5",5,"Sehr verehrter Herr Präsident! Verehrte Kolleginnen und Kollegen! Meine sehr verehrten Damen und Herren! Die im Deutschen Bundestag beschlossene Infrastrukturabgabe oder Pkw-Maut ist leider durch den Europäischen Gerichtshof gescheitert.","","","04",130,19106
"6",6," Man muss dieses Urteil akzeptieren, verstehen muss man es nicht.","","","05",130,19106
"7",7,"Das Kernanliegen bei der Pkw-Maut war der Wechsel von der Steuerfinanzierung hin zur Nutzerfinanzierung, ein guter und ein richtiger Weg; denn es geht vor allem um Gerechtigkeit.","","","06",130,19106
"8",8," Derjenige, der die StraBe benutzt, sollte auch die Kosten für Bau und Instandhaltung tragen.","","","07",130,19106
"9",9," Die Lkw-Maut war der erste Schritt in Richtung Nutzerfinanzierung in der Infrastruktur.","","","08",130,19106
"10",10," Die Pkw-Maut, meine Damen und Herren, wäre ein weiterer Schritt zu mehr Gerechtigkeit gewesen.","","","09",130,19106
"11",11,"Deutschland ist ein Transitland in der Mitte Europas.","","","10",130,19106
"12",12," Alle ausländischen Pkw-Nutzer sowie Fahrer von Lkw bis 7,5 Tonnen benutzen unsere Straßen kostenlos.","","","11",130,19106
"13",13," Die Kosten für Instandhaltung und Bau trägt damit zum groBen Teil der Steuerzahler.","","","12",130,19106
"14",14," Es wäre nur gerecht, wenn ausländische Nutzer sich an der Finanzierung unserer Straßen ebenfalls beteiligenKarl Holmeierwürden.","","","13",130,19106
"15",15," In den umliegenden Staaten ist das selbstverständlich.","","","14",130,19106
"16",16," Wir zahlen Maut in Österreich, in der Schweiz, in Frankreich, in Italien, in Tschechien und in vielen weiteren europäischen Staaten.","","","15",130,19106
"17",17," Die Nichtumsetzung der Pkw-Maut bedeutet für uns einen Verzicht auf eine konjunkturunabhängige Finanzierung unserer Infrastruktur, einen Verzicht auf eine größere Unabhängigkeit vom Bundeshaushalt und einen Verzicht auf eine größere Planungssicherheit bei der Finanzierung unserer Verkehrsinfrastruktur.","","","16",130,19106
"18",18," Meine Damen und Herren, das Gericht verweist in seinem Urteil auf den angeblichen Verstoß gegen den freien Verkehr von Waren und Dienstleistungen.","","","17",130,19106
"19",19," Diese Einschätzung ist mir ein Rätsel.","","","18",130,19106
"20",20," Gerade in Österreich ist die Einschränkung des freien Personen- und Warenverkehrs gängige Praxis.","","","19",130,19106
"21",21," Mit den Blockabfertigungen und Straßensperrungen greift Österreich massiv in die Freiheit des Verkehrs ein.","","","20",130,19106
"22",22," Hier wird mit zweierlei Maß gemessen.","","","21",130,19106
"23",23," Das Gericht sagt, die Entlastung deutscher Autofahrer über die Kfz-Steuer sei diskriminierend.","","","22",130,19106
"24",24," Österreich hat 1997 die Maut eingeführt.","","","23",130,19106
"25",25," Gleichzeitig entlastete Österreich die einheimischen Autofahrer mit einer Erhöhung der Pendlerpauschale.","","","24",130,19106
"26",26,"Auch hier wird mit zweierlei MaB gemessen.","","","25",130,19106
"27",27," Meine sehr verehrten Damen und Herren, die Grünen haben tibrigens nicht nur im Bundesrat der Maut zugestimmt.","","","26",130,19106
"28",28," Sie haben auch bei den Jamaika-Verhandlungen die Umsetzung der Maut akzeptiert.","","","27",130,19106
"29",29," Also braucht ihr euch nicht aufzuregen.","","","28",130,19106
"30",30," Für uns war entscheidend, dass der deutsche Autofahrer nicht zusätzlich belastet wird.","","","29",130,19106
"31",31," Deswegen war und ist eine finanzielle Entlastung als Ausgleich für die Maut richtig.","","","30",130,19106
"32",32,"Meine Damen und Herren, das Urteil ist gesprochen.","","","31",130,19106
"33",33," Wir werden uns dem fügen.","","","32",130,19106
"34",34," Jetzt müssen wir aber den Blick nach vorne richten.","","","33",130,19106
"35",35," Die Diskussion über eine Nutzerfinanzierung wird sicherlich weitergehen.","","","34",130,19106
"36",36," Ich bin zuversichtlich, dass wir eine Lösung finden, die unsere Infrastruktur in Zukunft auf eine solide finanzielle Basis stellt.","","","35",130,19106
"37",37," Dabei müssen wir in besonderer Weise den ländlichen Raum im Auge behalten.","","","36",130,19106
"38",38,"Herzlichen Dank.
Vizepräsident Thomas ","","","37",130,19106
