"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",15,19075
"2",2,"Ich teile jetzt zunächst das von den Schriftführerinnen und Schriftführern ermittelte Ergebnis der namentlichen Abstimmung über den von der Bundesregierung eingebrachten Entwurf eines Gesetzes zur Einstufung Georgiens, der Demokratischen Volksrepublik Algerien, des Königreichs Marokko und der Tunesischen Republik als sichere Herkunftsstaaten, Drucksachen 19/5314 und 19/6538, mit:","","","01",15,19075
"3",3," 651 Stimmen wurden abgegeben.","","","02",15,19075
"4",4," Mit Ja haben gestimmt 509, mit Nein haben gestimmt 138, es gab 4 Enthaltungen.","","","03",15,19075
"5",5," Der Gesetzentwurf ist damit angenommen.","","","04",15,19075
"6",6,"Astrid Grotelüschen Torbjörn Kartes Markus Grübel Volker Kauder Manfred Grund Dr.","","","05",15,19075
"7",7," Stefan Kaufmann Oliver Grundmann Ronja Kemmer Monika Grütters Roderich Kiesewetter Fritz Güntzler Michael Kießling Olav Gutting Dr.","","","06",15,19075
"8",8," Georg Kippels Christian Haase Volkmar Klein Florian Hahn Axel Knoerig Jürgen Hardt Jens Koeppen Matthias Hauer Markus Koob Mark Hauptmann Carsten Körber Dr.","","","07",15,19075
"9",9," Matthias Heider Alexander Krauß Mechthild Heil Gunther Krichbaum Thomas Heilmann Dr.","","","08",15,19075
"10",10," Günter Krings Frank Heinrich Rüdiger Kruse Rudolf Henke Michael Kuffer Michael Hennrich Dr.","","","09",15,19075
"11",11," Roy Kühne Marc Henrichmann Dr.","","","10",15,19075
"12",12," Dr.","","","11",15,19075
"13",13," h.","","","12",15,19075
"14",14," c.","","","13",15,19075
"15",15," Karl A.","","","14",15,19075
"16",16," Lamers Ansgar Heveling Katharina Landgraf Dr.","","","15",15,19075
"17",17," Heribert Hirte Ulrich Lange Christian Hirte Dr.","","","16",15,19075
"18",18," Silke Launert Alexander Hoffmann Jens LehmannKarl HolmeierDr.","","","17",15,19075
"19",19," Hendrik Hoppenstedt Erich Irlstorfer Hans-Jürgen Irmer Thomas Jarzombek Ingmar JungAlois KarlAnja KarliczekPaul LehriederDr.","","","18",15,19075
"20",20," Katja LeikertDr.","","","19",15,19075
"21",21," Andreas Lenz Antje LeziusAndrea LindholzDr.","","","20",15,19075
"22",22," Carsten Linnemann Patricia LipsNikolas LöbelBernhard LoosDr.","","","21",15,19075
"23",23," Jan-Marco LuczakDaniela LudwigKarin MaagYvonne MagwasDr.","","","22",15,19075
"24",24," Thomas de MaiziéreGisela ManderlaDr.","","","23",15,19075
"25",25," Astrid MannesMatern von MarschallHans-Georg von der MarwitzAndreas MattfeldtStephan MayerDr.","","","24",15,19075
"26",26," Angela MerkelJan MetzlerDr.","","","25",15,19075
"27",27," Mathias MiddelbergDietrich MonstadtKarsten MöringMarlene MortlerElisabeth MotschmannAxel MüllerSepp MüllerCarsten MüllerStefan MüllerDr.","","","26",15,19075
"28",28," Andreas NickPetra NicolaisenMichaela NollDr.","","","27",15,19075
"29",29," Georg NüßleinWilfried OellersFlorian OßnerJosef OsterHenning OtteSylvia PantelMartin PatzeltDr.","","","28",15,19075
"30",30," Joachim PfeifferStephan PilsingerDr.","","","29",15,19075
"31",31," Christoph PloßEckhard PolsThomas RachelKerstin RadomskiAlexander RadwanAlois RainerEckhardt RehbergLothar RiebsamenJosef RiefJohannes RöringDr.","","","30",15,19075
"32",32," Norbert RöttgenStefan RouenhoffErwin RüddelStefan SauerAnita SchäferDr.","","","31",15,19075
"33",33," Wolfgang SchäubleAndreas ScheuerJana SchimkeTankred SchipanskiDr.","","","32",15,19075
"34",34," Claudia SchmidtkeChristian SchmidtPatrick SchniederNadine SchönFelix SchreinerDr.","","","33",15,19075
"35",35," Klaus-Peter SchulzeUwe SchummerArmin SchusterTorsten SchweigerDetlef SeifJohannes SelleReinhold SendkerDr.","","","34",15,19075
"36",36," Patrick SensburgThomas SilberhornBjörn SimonTino SorgeJens SpahnKatrin StafflerFrank SteffelDr.","","","35",15,19075
"37",37," Wolfgang StefingerAlbert StegemannAndreas SteierSebastian SteinekeJohannes SteinigerPeter SteinChristian Frhr.","","","36",15,19075
"38",38," von StettenDieter StierGero StorjohannStephan StrackeMax StraubingerKarin StrenzDr.","","","37",15,19075
"39",39," Peter TauberDr.","","","38",15,19075
"40",40," Hermann-Josef TebrokeHans-Jürgen ThiesAlexander ThromDr.","","","39",15,19075
"41",41," Dietlind TiemannAntje TillmannMarkus UhlDr.","","","40",15,19075
"42",42," Volker UllrichArnold VaatzOswin VeithKerstin ViereggeVolkmar VogelChristoph de VriesKees de VriesDr.","","","41",15,19075
"43",43," Johann David WadephulMarco WanderwitzKai WegnerAlbert H.","","","42",15,19075
"44",44," WeilerMarcus WeinbergDr.","","","43",15,19075
"45",45," Anja WeisgerberPeter WeißSabine WeissIngo WellenreutherMarian WendtKai WhittakerAnnette Widmann-MauzBettina Margarethe WiesmannKlaus-Peter WillschElisabeth WinkelmeierBeckerOliver WittkeEmmi ZeulnerPaul ZiemiakDr.","","","44",15,19075
"46",46," Matthias ZimmerSPDNiels AnnenIngrid Arndt-Brauer Heike Baehrens Nezahat Baradari Dr.","","","45",15,19075
"47",47," Katarina Barley Doris BarnettDr.","","","46",15,19075
"48",48," Matthias Bartke Sören BartolLothar Binding Katrin Budde Martin BurkertDr.","","","47",15,19075
"49",49," Lars Castellucci Bernhard Daldrup Esther Dilcher Sabine Dittmar Saskia Esken Yasmin FahimiDr.","","","48",15,19075
"50",50," Johannes Fechner Dr.","","","49",15,19075
"51",51," Fritz Felgentreu Dr.","","","50",15,19075
"52",52," Edgar Franke Ulrich Freese Dagmar Freitag Sigmar Gabriel Michael Gerdes Martin Gerster Angelika Glöckner Timon Gremmels Kerstin Griese Michael GroßUli GrötschBettina Hagedorn Rita Hagl-Kehl Metin Hakverdi Sebastian Hartmann Hubertus Heil Gabriela Heinrich Wolfgang Hellmich Dr.","","","51",15,19075
"53",53," Barbara Hendricks Gustav Herzog Gabriele Hiller-Ohm Thomas Hitschler Dr.","","","52",15,19075
"54",54," Eva HöglFrank JungeJosip JuratovicThomas JurkOliver Kaczmarek Johannes KahrsRalf KapschackGabriele Katzmarek Arno KlareLars KlingbeilElvan KorkmazAnette Kramme Christine Lambrecht Christian Lange Dr.","","","53",15,19075
"55",55," Karl Lauterbach Helge LindhBurkhard Lischka Kirsten LühmannCaren MarksKatja MastChristoph MatschieDr.","","","54",15,19075
"56",56," Matthias Miersch Klaus MindrupSusanne MittagFalko MohrsClaudia MollSiemtje MöllerBettina MüllerDetlef Müller Michelle Müntefering Dr.","","","55",15,19075
"57",57," Rolf Mützenich Dietmar NietanUlli NissenThomas Oppermann Mahmut Özdemir Christian PetrySabine Poschmann Florian PostAchim Post Dr.","","","56",15,19075
"58",58," Sascha RaabeMartin RabanusSönke RixDennis RohdeDr.","","","57",15,19075
"59",59," Martin Rosemann Rene RöspelDr.","","","58",15,19075
"60",60," Ernst Dieter Rossmann Michael Roth Bernd RützelJohann SaathoffAxel Schäfer Dr.","","","59",15,19075
"61",61," Nina Scheer Marianne SchiederDr.","","","60",15,19075
"62",62," Nils SchmidUwe SchmidtUlla Schmidt Carsten Schneider Johannes Schraps Michael SchrodiDr.","","","61",15,19075
"63",63," Manja Schüle Ursula SchulteMartin SchulzSwen Schulz Stefan Schwartze Andreas SchwarzRita Schwarzelühr-Sutter Rainer Spiering Svenja Stadler Martina Stamm-Fibich Sonja Amalie Steffen Mathias SteinKerstin TackClaudia Tausend Michael Thews Markus TönsCarsten TrägerUte VogtMarja-Lüsa Völlers Dirk VöpelGabi WeberBernd WestphalDirk WieseGülistan Yüksel Dagmar Ziegler Stefan ZierkeDr.","","","62",15,19075
"64",64," Jens ZimmermannAfDDr.","","","63",15,19075
"65",65," Bernd Baumann Marc Bernhard Andreas BleckPeter Boehringer Stephan Brandner Jürgen BraunMarcus BühlMatthias BüttnerPetr BystronTino ChrupallaJoana CotarDr.","","","64",15,19075
"66",66," Gottfried Curio Siegbert DroeseDr.","","","65",15,19075
"67",67," Michael Espendiller Peter FelserDietmar FriedhoffDr.","","","66",15,19075
"68",68," Anton FriesenDr.","","","67",15,19075
"69",69," Götz Frömming Dr.","","","68",15,19075
"70",70," Alexander Gauland Dr.","","","69",15,19075
"71",71," Axel Gehrke Albrecht Glaser Franziska Gminder Wilhelm von Gottberg Armin-Paulus Hampel Mariana Iris Harder-Kühnel Verena HartmannDr.","","","70",15,19075
"72",72," Roland HartwigJochen HaugMartin HebnerUdo Theodor HemmelgarnWaldemar HerdtLars HerrmannMartin HessKarsten HilseNicole HöchstMartin HohmannDr.","","","71",15,19075
"73",73," Bruno HollnagelLeif-Erik HolmJohannes HuberJens KestnerStefan KeuterNorbert KleinwächterEnrico KomningJörn KönigSteffen KotréDr.","","","72",15,19075
"74",74," Rainer KraftRüdiger LucassenDr.","","","73",15,19075
"75",75," Lothar MaierJens MaierDr.","","","74",15,19075
"76",76," Birgit MalsackWinkemannCorinna MiazgaAndreas MrosekHansjörg MüllerVolker MünzSebastian MünzenmaierChristoph NeumannJan Ralf NolteUlrich OehmeGerold OttenFrank PasemannTobias Matthias PeterkaPaul Viktor PodolayJürgen PohlStephan ProtschkaMartin ReichardtMartin Erwin RennerUlrike Schielke-ZiesingDr.","","","75",15,19075
"77",77," Robby SchlundJörg SchneiderThomas SeitzMartin SichertDetlev SpangenbergDr.","","","76",15,19075
"78",78," Dirk SpanielRene SpringerDr.","","","77",15,19075
"79",79," Alice WeidelDr.","","","78",15,19075
"80",80," Harald WeyelWolfgang WiehleDr.","","","79",15,19075
"81",81," Heiko WildbergDr.","","","80",15,19075
"82",82," Christian WirthUwe WittFDPGrigorios AggelidisRenata AltChristine AschenbergDugnusNicole BauerJens BeeckNicola BeerDr.","","","81",15,19075
"83",83," Jens BrandenburgMario BrandenburgDr.","","","82",15,19075
"84",84," Marco BuschmannCarl-Julius CronenbergBritta Katharina DasslerBijan Djir-SaraiChristian DürrHartmut EbbingDr.","","","83",15,19075
"85",85," Marcus FaberDaniel FöstOtto FrickeKatrin Helling-PlahrMarkus HerbrandTorsten HerbstKatja HesselDr.","","","84",15,19075
"86",86," Gero Clemens HockerManuel HöferlinDr.","","","85",15,19075
"87",87," Christoph HoffmannReinhard HoubenUlla IhnenOlaf In der BeekGyde JensenDr.","","","86",15,19075
"88",88," Christian JungKarsten KleinDr.","","","87",15,19075
"89",89," Marcel KlingeDaniela KluckertPascal KoberDr.","","","88",15,19075
"90",90," Lukas KöhlerCarina KonradWolfgang KubickiKonstantin KuhleAlexander KulitzAlexander Graf LambsdorffChristian LindnerMichael Georg LinkOliver LuksicTill MansmannDr.","","","89",15,19075
"91",91," Jürgen MartensChristoph MeyerAlexander MüllerFrank Müller-RosentrittDr.","","","90",15,19075
"92",92," Martin NeumannHagen ReinholdBernd ReutherDr.","","","91",15,19075
"93",93," Stefan RuppertDr.","","","92",15,19075
"94",94," h.","","","93",15,19075
"95",95," c.","","","94",15,19075
"96",96," Thomas SattelbergerChristian SauterFrank SchäfflerDr.","","","95",15,19075
"97",97," Wieland SchinnenburgFrank SittaJudith SkudelnyDr.","","","96",15,19075
"98",98," Hermann Otto SolmsBettina Stark-WatzingerDr.","","","97",15,19075
"99",99," Marie-Agnes StrackZimmermannBenjamin StrasserKatja SudingLinda TeutebergStephan ThomaeManfred TodtenhausenDr.","","","98",15,19075
"100",100," Florian ToncarDr.","","","99",15,19075
"101",101," Andrew UllmannGerald UllrichJohannes VogelSandra WeeserNicole WestigKatharina WillkommFraktionslosUwe KamannNein SPDUlrike BahrDr.","","","100",15,19075
"102",102," Karamba Diaby Dr.","","","101",15,19075
"103",103," Wiebke Esdar Cansel Kiziltepe Dr.","","","102",15,19075
"104",104," Bärbel Kofler Hilde Mattheis Josephine Ortleb Andreas Rimkus Susann Rüthrich Sarah Ryglewski Dagmar SchmidtDIE LINKEDoris Achelwilm Gökay Akbulut Lorenz Gösta Beutin Matthias W.","","","103",15,19075
"105",105," Birkwald Heidrun Bluhm Michel Brandt Christine Buchholz Birke Bull-Bischoff Jörg CezanneSevim Dagdelen Fabio De MasiDr.","","","104",15,19075
"106",106," Diether DehmAnke Domscheit-Berg Klaus Ernst Susanne Ferschl Brigitte Freihold Sylvia Gabelmann Nicole GohlkeDr.","","","105",15,19075
"107",107," André Hahn Heike Hansel Matthias Höhn Andrej Hunko Ulla JelpkeKerstin Kassner Dr.","","","106",15,19075
"108",108," Achim Kessler Katja KippingJan KorteJutta Krellmann Caren LaySabine Leidig Ralph Lenkert Michael Leutert Stefan LiebichDr.","","","107",15,19075
"109",109," Gesine Lötzsch Thomas Lutze Pascal Meiser Cornelia Möhring Niema Movassat Norbert Müller Zaklin NasticDr.","","","108",15,19075
"110",110," Alexander S.","","","109",15,19075
"111",111," Neu Thomas Nord Petra PauSören Pellmann Victor PerliAbgeordnete, die sich wegen gesetzlichen Mutterschutzes fürTobias Pflüger Bernd Riexinger Eva-Maria Schreiber Dr.","","","110",15,19075
"112",112," Petra Sitte Helin Evrim Sommer Kersten Steinke Friedrich Straetmanns Dr.","","","111",15,19075
"113",113," Kirsten Tackmann Jessica Tatti Alexander Ulrich Kathrin Vogler Andreas Wagner Harald Weinberg Hubertus Zdebel Pia Zimmermann Sabine ZimmermannBÜNDNIS 90/DIE GRÜNEN Luise Amtsberg Kerstin AndreaeLisa Badum Annalena Baerbock Margarete BauseDr.","","","112",15,19075
"114",114," Danyal Bayaz Canan BayramDr.","","","113",15,19075
"115",115," Franziska Brantner Agnieszka Brugger Dr.","","","114",15,19075
"116",116," Anna Christmann Ekin DeligözKatja Dörnerentschuldigten Abgeordneten aufgeführt.","","","115",15,19075
"117",117,"Hinsichtlich der Abstimmung über den EntschlieBungsantrag der Abgeordneten Linda Teuteberg, Stephan Thomae, Grigorios Aggelidis und weiterer Abgeordneter der Fraktion der FDP zur dritten Beratung des Gesetzentwurfs der Bundesregierung — den Titel und die Drucksachennummern lese ich jetzt nicht noch einmal vor — haben die Schriftführer bzw.","","","116",15,19075
"118",118," die Schriftführerinnen undSchriftführer auch ein Ergebnis ermittelt.","","","117",15,19075
"119",119," Endgültiges ErgebnisAbgegebene Stimmen:","","","118",15,19075
"120",120," 645;davon ja:","","","119",15,19075
"121",121," 150 nein:","","","120",15,19075
"122",122," 495enthalten:","","","121",15,19075
"123",123," 0JaAfDDr.","","","122",15,19075
"124",124," Bernd Baumann Marc Bernhard Andreas BleckKatharina Dröge Harald Ebner Matthias GastelKai GehringStefan Gelbhaar Katrin Göring-Eckardt Erhard GrundlAnja HajdukBritta HaßelmannDr.","","","123",15,19075
"125",125," Bettina Hoffmann Dr.","","","124",15,19075
"126",126," Anton Hofreiter Ottmar von Holtz Dieter JanecekDr.","","","125",15,19075
"127",127," Kirsten Kappert-GontherUwe KekeritzKatja Keul Sven-Christian Kindler Oliver KrischerStephan Kühn Christian Kühn Renate KünastMarkus KurthMonika LazarSven LehmannSteffi LemkeDr.","","","126",15,19075
"128",128," Tobias LindnerDr.","","","127",15,19075
"129",129," Irene Mihalic Claudia MüllerBeate Müller-Gemmeke Ingrid NestleDr.","","","128",15,19075
"130",130," Konstantin von Notz Omid Nouripour Friedrich OstendorffCem ÖzdemirLisa PausFiliz PolatTabea RößnerClaudia RothDr.","","","129",15,19075
"131",131," Manuela RottmannCorinna RüfferManuel SarrazinUlle SchauwsDr.","","","130",15,19075
