"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",81,19128
"2",2,"Vielen Dank, Herr Kollege Strasser.","","","01",81,19128
"3",3," — Als nächste Rednerin hat für die Fraktion Die Linke das Wort die Kollegin Kerstin Kassner.","","","02",81,19128
"4",4," Kerstin Kassner:","","","03",81,19128
"5",5,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Liebe Gäste! Es gibt vieles, was ich in meiner zehnjährigen Zeit als Landrätin auf der schönen Insel Rügen gelernt habe und was mir auch heute noch nutzt.","","","04",81,19128
"6",6," Ich erinnere mich zurück:","","","05",81,19128
"7",7," Eine der Erkenntnisse, die ich in dieser Zeit gewonnen habe, betrifft auch den jetzigen Gegenstand der Tagesordnung, nämlich die Integration.","","","06",81,19128
"8",8," Manche denken ja:","","","07",81,19128
"9",9," Das ist etwas Temporäres, was wir jetzt leisten müssen.","","","08",81,19128
"10",10," — Nein, das ist ein Trugschluss.","","","09",81,19128
"11",11," Die Integration ist eine Daueraufgabe.","","","10",81,19128
"12",12," Wenn wir in die Welt blicken, so werden wir auch die Ursachen dafür erkennen.","","","11",81,19128
"13",13," Krieg, Verfolgung, sich verschärfende Umweltbedingungen, die es den Menschen nicht mehr möglich machen, in ihrer Heimat zu verbleiben-.","","","12",81,19128
"14",14,"all das sind Ursachen, weswegen sich Menschen auf den Weg machen, auch zu uns.","","","13",81,19128
"15",15," Wir müssen damit umgehen.","","","14",81,19128
"16",16," Und wenn wir wollen, dass diese Integration tatsächlich erfolgreich ist, dann müssen die Rahmenbedingungen dafür stimmen.","","","15",81,19128
"17",17," Solche Rahmenbedingungen schaffen in erster Linie natürlich die Kommunen selbst.","","","16",81,19128
"18",18," Erinnern wir uns doch mal zurück an die Jahre 2015/2016.","","","17",81,19128
"19",19," Was für eine Herkulesaufgabe wurde damals von den Kommunen gestemmt! Es wurde gezeigt, dass man sehr wohl in der Lage ist, mit sich verändernden Bedingungen wirklich umzugehen.","","","18",81,19128
"20",20," Das ist das Ergebnis von Ehrenamtlern, die Großes geleistet haben, die Vorbild sind, die manchmal nicht einmal ein einziges Dankeschön dafür bekommen haben, aber auch von Mitarbeitern in Verwaltungen, ob in der Arbeitsverwaltung, ob in der Gemeindeverwaltung, ob in der Landkreisverwaltung.","","","19",81,19128
"21",21," Sie mussten mit sehr viel Fingerspitzengefühl und Ideenreichtum zu Werke gehen und haben es geschafft, diese Herkulesaufgabe zu stemmen.","","","20",81,19128
"22",22," Von dieser Stelle dafür noch mal ein Dankeschön! Aber, liebe Kommunalos:","","","21",81,19128
"23",23," Ihr müsst diese Aufgabe auch weiterhin leisten; denn es ist eine dauerhafte Aufgabe.","","","22",81,19128
"24",24,"Kerstin KassnerZweitens müssen natürlich auch die rechtlichen Rahmenbedingungen stimmen; das ist existenziell.","","","23",81,19128
"25",25," Ich glaube, auch Sie werden in Ihren Wahlkreisen gehört haben, dass geflüchtete Menschen sehr wohl gut integriert sind, auch gern arbeiten würden bzw.","","","24",81,19128
"26",26," sogar Arbeitgeber gefunden haben, die sie einstellen wollen, aber die rechtlichen Bedingungen dagegensprechen.","","","25",81,19128
"27",27," Sie dürfen nicht arbeiten.","","","26",81,19128
"28",28," Das ist etwas, was die Menschen vor Ort keineswegs verstehen.","","","27",81,19128
"29",29," Deshalb müssen wir hier ansetzen und Veränderungen schaffen.","","","28",81,19128
"30",30,"Drittens muss natürlich das Geld stimmen.","","","29",81,19128
"31",31," Deshalb stimmt meine Fraktion zu, dass wir diese Integrationskosten tragen:","","","30",81,19128
"32",32," 500 Millionen Euro für 2020.","","","31",81,19128
"33",33," Aber wir wünschen uns, dass wegen der Daueraufgabe auch 2021 diese Rahmenbedingungen so gegeben sein werden.","","","32",81,19128
"34",34," Darum werden wir kämpfen.","","","33",81,19128
"35",35,"Vielen Dank.
 Vizepräsident Wolfgang ","","","34",81,19128
