"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",93,19090
"2",2,"Vielen Dank, Frau Kollegin Schauws.","","","01",93,19090
"3",3," — Als nächste Rednerin hat die Kollegin Josephine Ortleb, SPD-Fraktion, das Wort.","","","02",93,19090
"4",4," Josephine Ortleb:","","","03",93,19090
"5",5,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Sehr geehrte Damen und Herren! Ich bin ausgebildete Gastronomin.","","","04",93,19090
"6",6," Ich habe viele Jahre in diesem Beruf gearbeitet.","","","05",93,19090
"7",7," In meinem Team waren fast ausschließlich Frauen.","","","06",93,19090
"8",8," Wir, ich, haben gerne zusammen und für unsere Gäste gearbeitet, wenn auch häufig unter Druck und in der Regel schlecht bezahlt.","","","07",93,19090
"9",9," Und damit stehen wir im Gastronomiebereich nicht alleine da.","","","08",93,19090
"10",10," Das haben wir am Montag, dem Equal Pay Day, wieder gesehen.","","","09",93,19090
"11",11," 21 Prozent weniger Lohn bedeutet 21 Prozent weniger Wertschätzung für die tagtägliche Arbeit von Frauen, nicht nur in der Gastronomie:","","","10",93,19090
"12",12," weniger Wertschätzung für die Frau, die nur Teilzeit arbeiten kann, weil sie mit der häuslichen Pflege von Angehörigen beschäftigt ist — unbezahlt — oder weniger Wertschätzung für die Frau, die eine unterbrochene Erwerbsbiografie hat, weil sie die Kindererziehung übernommen hat, natürlich auch unbezahlt.","","","11",93,19090
"13",13," Genau daran erinnern wir am Equal Pay Day.","","","12",93,19090
"14",14," Es geht darum, den Frauen endlich das zu geben, was sie verdienen, und das ist hundertprozentige Wertschätzung, sehr geehrte Damen und erren.","","","13",93,19090
"15",15," Klar ist, wer die volle Wertschätzung umsetzen will, um so die Lohnlücke zu schließen, muss strukturelle Benachteiligung von Frauen bekämpfen.","","","14",93,19090
"16",16," Diese hat viele Facetten:","","","15",93,19090
"17",17," geringe Entlohnung in sozialen Berufen, ungleiche Verteilung unbezahlter Sorgearbeit, ungleiche Bezahlung im außertariflichen Bereich, um nur einige Punkte zu nennen.","","","16",93,19090
"18",18," Benachteiligende Strukturen, die wir weltweit vorfinden, mal mehr, mal weniger stark ausgeprägt, werden je nach politischem Willen mal mehr, mal weniger stark aufgebrochen.","","","17",93,19090
"19",19," Als ich letzte Woche in New York war, hatte ich die Gelegenheit, mit vielen Menschen zu sprechen und mir einige gute internationale Beispiele für einen Aufbruch anzuschauen.","","","18",93,19090
"20",20," Diese Beispiele aus Island, Australien oder Schweden zeigen uns:","","","19",93,19090
"21",21," Auf dem Weg zur Lohngerechtigkeit steht am Anfang immer Transparenz.","","","20",93,19090
"22",22," Genau deswegen ist das Entgelttransparenzgesetz für uns als SPD-Fraktion ein erster Schritt.","","","21",93,19090
"23",23," Der nächste Schritt ist für uns Entgeltgleichheit.","","","22",93,19090
"24",24," Aber wenn ich in mein Bundesland, das Saarland, schaue, wird klar:","","","23",93,19090
"25",25," Es gibt nicht die eine Maßnahme, die all diese Strukturen aufbricht.","","","24",93,19090
"26",26," Im Saarland haben wir mit 70 Prozent die niedrigste Erwerbsquote von Frauen in Deutschland.","","","25",93,19090
"27",27," Dahinter verbergen sich altbekannte Strukturen:","","","26",93,19090
"28",28," Das tradierte Modell des Alleinverdieners wird weiterhin gelebt und auch durch das immer noch bestehende Ehegattensplitting zementiert.","","","27",93,19090
"29",29," Frauen, auch mit sehr hohen Bildungsabschlüssen, bleiben durch ihren Löwinnenanteil an der Kinderbetreuung und der Pflege Angehöriger länger in unbezahlter Sorgearbeit zu Hause.","","","28",93,19090
"30",30," So kommen sie in der Konsequenz nicht auf das gleiche Lohnniveau wie Männer.","","","29",93,19090
"31",31,"Wir müssen also viele einzelne Schritte gehen, um eine hundertprozentige Wertschätzung zu ermöglichen.","","","30",93,19090
"32",32," Einige dieser Schritte sind wir schon gegangen:","","","31",93,19090
"33",33," Das Gute-Kita-Gesetz schafft gute und bezahlbare Kinderbetreuungsangebote und ermöglicht eine bessere partnerschaftliche Vereinbarkeit von Familie und Beruf.","","","32",93,19090
"34",34," Und die Brückenteilzeit bewahrt heute viele Frauen vor der Teilzeitfalle.","","","33",93,19090
"35",35,"Es ist also so:","","","34",93,19090
"36",36," Transparent über Lohnstrukturen in großen Unternehmen zu sprechen, kann nur ein erster Schritt sein.","","","35",93,19090
"37",37," Deswegen wollen wir in diesem Jahr dieses Gesetz erst mal evaluieren und schauen, wie weit uns diese Transparenz gebracht hat, um dann weitere Schrit Josephine Ortlebte zu besprechen.","","","36",93,19090
"38",38," Diese Schritte können sein, ein Verbandsklagerecht einzuführen, die Auskunftspflicht auf kleinere Unternehmen zu erweitern, Beschäftigte durch die Arbeitgeber über Lohnstrukturen aktiv zu informieren, so wie es in anderen Ländern schon gang und gäbe ist.","","","37",93,19090
"39",39," Das Ziel ist klar:","","","38",93,19090
"40",40," hundertprozentige Wertschätzung für Frauen.","","","39",93,19090
"41",41," Echte Wertschätzung heißt gleicher Lohn für gleiche und gleichwertige Arbeit.","","","40",93,19090
"42",42," Die ersten Schritte sind getan.","","","41",93,19090
"43",43," Lassen Sie uns die nächsten Schritte zusammen planen und dann 100 Prozent geben, um unser Ziel zu erreichen!Vielen Dank.
Vizepräsident Wolfgang ","","","42",93,19090
