"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",54,19090
"2",2," Der nächste Redner ist der Kollege Niema Movassat, Fraktion Die Linke.","","","01",54,19090
"3",3," Niema Movassat:","","","02",54,19090
"4",4,"Herr Präsident! Meine Damen und Herren! Wir reden über den Vorschlag der Grünen, die Stelle eines unabhängigen Polizeibeauftragten zu schaffen.","","","03",54,19090
"5",5," Dies gibt es in einigen Bundesländern schon, zum Beispiel im CDU-regierten Schleswig-Holstein.","","","04",54,19090
"6",6," Davon ist die Welt nicht untergegangen.","","","05",54,19090
"7",7," Ich kann der Unionsfraktion nur empfehlen, ihren Ministerpräsidenten Günther zu fragen, wie das funktioniert.","","","06",54,19090
"8",8," Da können Sie etwas lernen.","","","07",54,19090
"9",9," Viele Menschen haben Vertrauen in die Arbeit derPolizei.","","","08",54,19090
"10",10," Die Polizei leistet einen wichtigen Beitrag zumleben, zum Beispiel, indemsie Verbrechen bekämpft.","","","09",54,19090
"11",11," Aber immer wieder sorgt dasVerhalten von Polizisten dafür, dass Menschen Vertrauen verlieren.","","","10",54,19090
"12",12," Der Fall Oury Jalloh ist einer dieser unsäglichen Fälle.","","","11",54,19090
"13",13,"Jalloh kam unter nicht aufgeklärten Umständen in einer Polizeidienststelle in Dessau zu Tode.","","","12",54,19090
"14",14," Ein anderes Beispiel ist der Umgang mit den Hinterbliebenen der Opfer der NSU-Morde.","","","13",54,19090
"15",15," Sie wurden im Zuge der Ermittlungen in einen Zusammenhang mit kriminellen Machenschaften gebracht.","","","14",54,19090
"16",16," Viele Angehörige hätten sich eine unabhängige Stelle gewünscht, die diese rassistische Ermittlungspraxis überprüft.","","","15",54,19090
"17",17," Auch der Fall rund um den NSU 2.","","","16",54,19090
"18",18,"0, wo hessische Polizisten rechtsgerichtete Drohbriefe an die Rechtsanwältin Basay-Yildiz verschickten, oder der Vorgang im LKANiema MovassatBerlin, wo sich Beamte neonazistische SMS zusendeten, verdeutlichen, dass wir endlich eine Diskussion tiber strukturelle Fehlentwicklungen in der Polizei brauchen.","","","17",54,19090
"19",19," Es ist auch im Sinne all der Beamten, die gute Arbeit leisten und die durch solche Vorgänge in ein schlechtes Licht gerückt werden.","","","18",54,19090
"20",20," Es geht bei diesem Thema aber auch um Polizeigewalt.","","","19",54,19090
"21",21," Bei einem Fußballspiel im November 2007 kam es zu Übergriffen der Polizei auf Fans des TSV 1860 München.","","","20",54,19090
"22",22," Aus nächster Nähe wurde Pfefferspray versprüht, und durch Schläge mit Schlagstöcken erlitten auch Minderjährige Kopfverletzungen.","","","21",54,19090
"23",23," Die Staatsanwaltschaft stellte die Ermittlungen gegen die Polizisten ein.","","","22",54,19090
"24",24," Der Fall ging bis zum Europäischen Gerichtshof für Menschenrechte.","","","23",54,19090
"25",25," Dieser sagte in aller Deutlichkeit, dass die Polizei gegen das Folterverbot in der Menschenrechtskonvention verstoßen hat.","","","24",54,19090
"26",26," In dem Urteil wurde die fehlende Kennzeichnungspflicht moniert.","","","25",54,19090
"27",27," Vor allem wurde aber vom Gericht die Frage aufgeworfen:","","","26",54,19090
"28",28," Wer ermittelt hier eigentlich gegen wen? Immer sind es Polizisten, die gegen Polizisten ermitteln — und die sind kaum neutral.","","","27",54,19090
"29",29," Allein 2014 wurden 98 Prozent der Verfahren gegen Polizisten eingestellt.","","","28",54,19090
"30",30," 98 Prozent der Verfahren eingestellt! Einen Polizisten anzuzeigen, bringt fast nie etwas.","","","29",54,19090
"31",31," Das darf in einem Rechtsstaat nicht sein.","","","30",54,19090
"32",32," Deshalb fordern wir eine unabhängige Polizeibeschwerdestelle, die transparent und unter Einbeziehung der Betroffenen das Fehlverhalten bei der Polizei untersucht.","","","31",54,19090
"33",33," Das ist übrigens auch eine wichtige Anlaufstelle für Polizistinnen und Polizisten, die über interne Missstände reden wollen, aber Angst haben, das bei ihren Kolleginnen und Kollegen zu tun.","","","32",54,19090
"34",34," Die brauchen ebenfalls eine unabhängige Stelle, an die sie sich wenden können.","","","33",54,19090
"35",35," Auch dafür ist dieser Gesetzentwurf wichtig.","","","34",54,19090
"36",36,"Danke schön.","","","35",54,19090
"37",37," Vizepräsident Dr.
 Hans-Peter ","","","36",54,19090
