"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",9,19137
"2",2," Jetzt erteile ich das Wort dem Kollegen Alois Gerig, CDU/CSU.","","","01",9,19137
"3",3," Alois Gerig:","","","02",9,19137
"4",4,"Sehr geehrter Herr Präsident! Liebe Kolleginnen und Kollegen! Meine sehr verehrten Damen und Herren! Tannenbaum, gute Luft, Erholung, heimeliges Holzfeuer — es gibt unzählige Beispiele, die wir positiv mit dem Wald verbinden.","","","03",9,19137
"5",5," Der Wald ist überall, und er ist frei zugänglich.","","","04",9,19137
"6",6," Somit ist der Wald ein Stück Heimat für alle Bürgerinnen und Bürger bei uns in Deutschland.","","","05",9,19137
"7",7,"Ja, schade, dass wir diese heutige Debatte unter einem negativen Aspekt führen müssen.","","","06",9,19137
"8",8," Sie hat einen traurigen Anlass.","","","07",9,19137
"9",9," Der Titel des Antrages der Koalitionsfraktionen lautet:","","","08",9,19137
"10",10," „Unser Wald braucht Hilfe“.","","","09",9,19137
"11",11," Nutzen Sie die Besinnung der Vorweihnachtszeit, liebe Kollegen, insbesondere von der Opposition:","","","10",9,19137
"12",12," Stimmen Sie unserem Antrag zu! Es ist ein richtig guter Antrag.","","","11",9,19137
"13",13,"Ich danke meinen Kollegen Wiese und von der Marwitz, dem ich gute Genesungswünsche von hier übersende, für die konstruktive Zusammenarbeit bei der Erarbeitung dieses guten Antrags.","","","12",9,19137
"14",14," Ich danke unserer Bundesforstministerin Julia Klöckner und unserer Bundeskanzlerin dafür, dass sie sich so vehement dafür eingesetzt haben, dass wir dem Wald jetzt echt helfen können.","","","13",9,19137
"15",15," Gemeinsam mit den Bundesländern geben wir annähernd 1 Milliarde Euro und die Hilfsmaßnahmen sind angelaufen.","","","14",9,19137
"16",16," Es ist falsch, zu behaupten, da tue sich noch nichts.","","","15",9,19137
"17",17," Es passiert ganz viel draußen in der Praxis.","","","16",9,19137
"18",18," Präsident Dr.
 Wolfgang ","","","17",9,19137
