"","X","V1","Argumentativ","Claim_Premise","Satz_Nr","Rede_Nr","Sitzungsnummer"
"1",1,"","","","00",41,19093
"2",2," Herr Schummer?Uwe Schummer:","","","01",41,19093
"3",3,"Liebe Kollegin, meine Damen und Herren! Gerade weil wir uns in der Analyse einig sind, haben wir das Thema Gegensteuern in unseren Koalitionsvertrag mit aufgenommen.","","","02",41,19093
"4",4," Wir wollen die Tarifbindung erhöhen, Task 11:","","","03",41,19093
"5",5,"und wir wollen auch die Allg rung da, wo es notwendig ist, erleichtern.","","","04",41,19093
"6",6," Dies wird derzeit beispielsweise in den Pflegeberufen entwickelt.","","","05",41,19093
"7",7," Das wird auch eine der ersten Maßnahmen sein.","","","06",41,19093
"8",8,"Die Gründe für die abnehmende Tarifbindung liegen aber auch in neuen Arbeitsformen.","","","07",41,19093
"9",9," Die Fragen von Homeoffice und Digitalisierung stellen uns vor neue Herausforderungen.","","","08",41,19093
"10",10," Wenn Menschen auf einmal über eine App organisiert werden, müssen wir fragen, wie wir für diese neuen Arbeitsformen wieder Tarifbindung und die Wirksamkeit des Arbeitsrechts erreichen können.","","","09",41,19093
"11",11," Das sind Themen, die wir mit den Gewerkschaften und den Arbeitgeberverbänden besprechen.","","","10",41,19093
"12",12," Ihr Antrag springt viel zu kurz.","","","11",41,19093
"13",13," Wir wollen die Elemente der Tarifautonomie wieder umfassend sichern, auch für Arbeitsformen, die modern sind, die anders sind als der klassische Betrieb, den Sie noch im Blick haben.
 Vizeprasident Thomas ","","","12",41,19093
